id,m1,m2,q0star,alpha,phi0,tc,dist,incl,k,mean_20_300,p95_20_300,max_20_300,n_20_300,status,error_code,wall_time_s,model,score,p95_20_300_circ,p95_20_300_recalc,phi_ref_fpeak,phi_mcgt_fpeak
2803,78.610877,56.762059,-0.07206,0.804235,0.0,0.0,1000.0,0.0,0,1.832488,3.044635,3.131782,117,ok,,0.002005,default,3.044635,3.0446351888618164,3.0446351888618164,-0.5988046509744649,1.4685164976176424
2804,31.646342,23.930411,0.097073,-0.152834,0.0,0.0,1000.0,0.0,-12,1.605405,2.987261,3.053356,117,ok,,0.002028,default,2.987261,2.987261022352011,2.987261022352011,-0.47347244981899905,0.6300107323906197
2805,67.637202,41.127528,0.181163,-0.480714,0.0,0.0,1000.0,0.0,-73,1.547413,2.990532,3.123024,117,ok,,0.002825,default,2.990532,2.99053164870742,2.99053164870742,-1.4008510506618173,-2.9693273448870308
2806,47.495607,37.24798,-0.287386,0.569614,0.0,0.0,1000.0,0.0,3,1.526093,2.935773,3.136463,117,ok,,0.002124,default,2.935773,2.935772715284258,2.935772715284258,-1.3222389615587407,-1.026224376956538
2807,68.693979,59.305459,0.023195,-0.542609,0.0,0.0,1000.0,0.0,-12,1.642932,3.041336,3.134283,117,ok,,0.00177,default,3.041336,3.0413360578753736,3.0413360578753736,-2.436280473166633,-1.0006537398593558
2808,20.002242,5.736259,-0.145756,0.375645,0.0,0.0,1000.0,0.0,3,1.542166,2.929581,3.140091,117,ok,,0.001483,default,2.929581,2.929580753030673,2.929580753030673,-0.8707468722503116,0.11004638163915459
2809,72.780061,18.872638,0.046025,0.743796,0.0,0.0,1000.0,0.0,0,1.474681,2.647246,2.810249,117,ok,,0.001051,default,2.647246,2.647245644212478,2.647245644212478,-1.350278481468976,-2.987000057702325
2810,62.723525,32.104834,-0.085463,-0.330737,0.0,0.0,1000.0,0.0,20,1.423949,2.908387,3.122807,117,ok,,0.00174,default,2.908387,2.9083872191038007,2.9083872191038007,-2.905792209428208,-2.4051562719658612
2811,46.420792,45.95491,0.204029,0.310808,0.0,0.0,1000.0,0.0,-4,1.547365,2.97305,3.124494,117,ok,,0.002113,default,2.97305,2.973049501404686,2.973049501404686,0.7264253913177896,3.0643988418494317
2812,35.248483,19.087094,-0.226982,-0.645803,0.0,0.0,1000.0,0.0,172,1.4498,2.943792,3.084797,117,ok,,0.002119,default,2.943792,2.9437917687217503,2.9437917687217503,0.090051065549277,-1.1090915603039058
2813,53.419809,25.687332,-0.011648,-0.974171,0.0,0.0,1000.0,0.0,31,1.622613,2.968275,3.133514,117,ok,,0.002008,default,2.968275,2.968274544981223,2.968274544981223,-0.3800133171250515,-1.4528915019338022
2814,55.611856,13.965801,0.119949,0.076676,0.0,0.0,1000.0,0.0,-6,1.574505,2.954338,3.130171,117,ok,,0.001701,default,2.954338,2.9543381237786943,2.9543381237786943,-0.9531883633880707,-1.1879590726299263
2815,71.985484,64.129393,-0.150787,-0.033619,0.0,0.0,1000.0,0.0,12,1.621397,3.063452,3.129242,117,ok,,0.002995,default,3.063452,3.063451925072158,3.063451925072158,-1.5451206089256608,1.312531487003863
2816,38.41161,9.386818,0.280114,0.884177,0.0,0.0,1000.0,0.0,-1,1.771551,3.029374,3.134416,117,ok,,0.00173,default,3.029374,3.0293742178773098,3.0293742178773098,2.7526693386118914,2.971966854653079
2817,64.032025,9.137414,0.058643,-0.763466,0.0,0.0,1000.0,0.0,-70,1.540051,2.918565,3.140444,117,ok,,0.001477,default,2.918565,2.9185650195544297,2.9185650195544297,1.4375422818241042,1.6985956314184882
2818,71.873401,38.583222,-0.109722,0.162854,0.0,0.0,1000.0,0.0,4,1.52516,2.995409,3.10784,117,ok,,0.001619,default,2.995409,2.995408652915844,2.995408652915844,-1.9234923596947873,-0.09812075338405535
2819,55.435548,53.613452,0.219536,-0.197433,0.0,0.0,1000.0,0.0,-31,1.491789,2.866796,3.140285,117,ok,,0.001673,default,2.866796,2.866796135559683,2.866796135559683,1.9402305148967258,-1.973149042467515
2820,25.648344,13.844687,-0.249598,0.84486,0.0,0.0,1000.0,0.0,1,1.822996,3.019645,3.136903,117,ok,,0.001822,default,3.019645,3.0196452686217192,3.0196452686217192,1.883834566775814,1.8043859559109343
2821,45.832553,35.424791,-0.033673,0.517466,0.0,0.0,1000.0,0.0,0,1.777872,2.992371,3.139371,117,ok,,0.001427,default,2.992371,2.99237053342319,2.99237053342319,1.2328294259896744,-2.3364687404886872
2822,46.459781,19.281693,0.134875,-0.432539,0.0,0.0,1000.0,0.0,-45,1.545345,2.908676,3.128865,117,ok,,0.002212,default,2.908676,2.9086755702395863,2.9086755702395863,1.2090440156780353,-1.6787100320615203
2823,72.952631,62.972928,-0.175637,0.458997,0.0,0.0,1000.0,0.0,2,1.572246,2.945594,3.136465,117,ok,,0.001666,default,2.945594,2.9455938346127373,2.9455938346127373,-1.3874465919878656,-2.6884188969241833
2824,32.006224,18.984721,0.293313,-0.62211,0.0,0.0,1000.0,0.0,-203,1.59464,2.930067,3.10976,117,ok,,0.002031,default,2.930067,2.930066689976383,2.930066689976383,0.470607975530541,2.1918072831420723
2825,59.480889,20.183132,-0.189175,-0.253933,0.0,0.0,1000.0,0.0,33,1.545669,3.021108,3.112767,117,ok,,0.002427,default,3.021108,3.0211080270591366,3.0211080270591366,1.6798470012443723,0.8790689919771459
2826,68.737531,5.633643,0.242313,0.670953,0.0,0.0,1000.0,0.0,-2,1.59828,3.000112,3.095249,117,ok,,0.002002,default,3.000112,3.000111730218872,3.000111730218872,1.5393802598874986,2.919585140329623
2827,67.521138,47.749601,-0.047101,-0.69131,0.0,0.0,1000.0,0.0,42,1.554799,2.977613,3.126801,117,ok,,0.001994,default,2.977613,2.977613352487954,2.977613352487954,2.790127838733561,1.7899833954781066
2828,41.244184,37.43743,0.08391,0.352477,0.0,0.0,1000.0,0.0,-2,1.701484,3.027017,3.140283,117,ok,,0.001398,default,3.027017,3.0270170034869683,3.0270170034869683,0.7490107955717562,0.870219226399092
2829,78.801659,31.392348,0.168581,0.023619,0.0,0.0,1000.0,0.0,-10,1.522218,2.948069,3.097921,117,ok,,0.001796,default,2.948069,2.948068543000669,2.948068543000669,-2.7579000584402174,-1.8231623830407067
2830,56.645404,23.813302,-0.263017,-0.924952,0.0,0.0,1000.0,0.0,582,1.476904,2.946115,3.125633,117,ok,,0.002258,default,2.946115,2.946114529953621,2.946114529953621,0.6877732328179746,-1.8437615427849927
2831,77.708815,49.376983,0.007652,0.968561,0.0,0.0,1000.0,0.0,0,0.109936,0.176941,0.184603,117,ok,,0.002134,default,0.176941,0.1769413698347555,0.1769413698347555,-0.539897490990306,-0.6633283761418873
2832,18.081442,10.402058,-0.12325,-0.114042,0.0,0.0,1000.0,0.0,13,1.464236,2.950728,3.133444,117,ok,,0.001919,default,2.950728,2.950727909948048,2.950727909948048,-2.3648580261406185,-0.6876002766324127
2833,50.166819,14.245609,0.256408,0.382328,0.0,0.0,1000.0,0.0,-4,1.541456,2.971859,3.130624,117,ok,,0.001857,default,2.971859,2.971858646350828,2.971858646350828,0.2779617340025311,-2.334432504762752
2834,77.019256,14.948141,-0.21258,-0.543488,0.0,0.0,1000.0,0.0,109,1.393801,2.893359,3.099721,117,ok,,0.001844,default,2.893359,2.893359104572326,2.893359104572326,-1.2782963981147226,1.5586462170101605
2835,77.283973,60.580509,0.097932,0.56287,0.0,0.0,1000.0,0.0,-1,1.716907,3.003469,3.13489,117,ok,,0.001551,default,3.003469,3.0034688197022152,3.0034688197022152,-2.35371578064891,-2.756979187484337
2836,30.757719,27.674451,-0.070579,-0.479896,0.0,0.0,1000.0,0.0,28,1.64159,2.971066,3.11607,117,ok,,0.001778,default,2.971066,2.971065931593719,2.971065931593719,1.2932532216257648,1.5115599686053507
2837,68.342625,39.652901,-0.286504,-0.152014,0.0,0.0,1000.0,0.0,34,1.510604,3.00673,3.125988,117,ok,,0.001757,default,3.00673,3.0067295721361944,3.0067295721361944,0.07818608914639391,-2.7182369231624968
2838,50.727907,34.271906,0.182593,0.797488,0.0,0.0,1000.0,0.0,-1,1.705205,2.971321,3.140407,117,ok,,0.001669,default,2.971321,2.9713208213966897,2.9713208213966897,-0.04854584417401675,0.8695715350659015
2839,67.2378,57.922398,-0.146664,-0.84012,0.0,0.0,1000.0,0.0,234,1.513922,2.977445,3.122299,117,ok,,0.001623,default,2.977445,2.977444998111345,2.977444998111345,-0.3255087783601489,0.80634500056183
2840,23.216372,9.536169,0.021737,0.24146,0.0,0.0,1000.0,0.0,-1,1.685635,2.99301,3.139686,117,ok,,0.001741,default,2.99301,2.993009727654217,2.993009727654217,1.0028006504503502,2.3964354494257805
2841,73.741828,15.037065,-0.086326,0.888963,0.0,0.0,1000.0,0.0,0,1.641363,2.742569,2.877775,117,ok,,0.001745,default,2.742569,2.742568875622492,2.742568875622492,-0.8009652509818217,1.0367359920844699
2842,63.629263,28.872417,0.04454,-0.036396,0.0,0.0,1000.0,0.0,-3,1.573504,2.922376,3.107821,117,ok,,0.001767,default,2.922376,2.9223758209028388,2.9223758209028388,-1.650381685977786,0.7720329901318408
2843,44.315515,42.640295,-0.226129,0.071952,0.0,0.0,1000.0,0.0,12,1.541616,2.910456,3.102052,117,ok,,0.001732,default,2.910456,2.910456208333444,2.910456208333444,-1.1083219461995082,1.5878931810170478
2844,36.09944,23.143338,0.205505,-0.971333,0.0,0.0,1000.0,0.0,-545,1.549677,3.003528,3.135398,117,ok,,0.002023,default,3.003528,3.003528227102201,3.003528227102201,-2.038361563118194,-0.6747513790651247
2845,54.435587,27.124005,0.120835,-0.642962,0.0,0.0,1000.0,0.0,-90,1.516297,2.973854,3.117932,117,ok,,0.001928,default,2.973854,2.973853966766903,2.973853966766903,-2.75081411576058,-1.703291240840688
2846,52.417224,10.679659,-0.010213,0.306082,0.0,0.0,1000.0,0.0,0,1.542957,2.966759,3.132995,117,ok,,0.001864,default,2.966759,2.966758536695217,2.966758536695217,2.512474119698915,-1.969026461265397
2847,73.477239,62.472894,0.2792,-0.333516,0.0,0.0,1000.0,0.0,-65,1.563914,2.898123,3.08418,117,ok,,0.001919,default,2.898123,2.898123453080724,2.898123453080724,-1.3778951565970683,0.18866014171487322
2848,42.485244,6.137398,-0.15225,0.748583,0.0,0.0,1000.0,0.0,1,1.734393,2.957616,3.124402,117,ok,,0.001827,default,2.957616,2.9576159600002976,2.9576159600002976,0.02236361560938782,-0.9381951748022104
2849,52.064829,7.216987,-0.043846,0.203627,0.0,0.0,1000.0,0.0,1,1.727074,3.033664,3.131678,117,ok,,0.002044,default,3.033664,3.033663549595296,3.033663549595296,-1.408379384497934,-2.5955312919975384
2850,74.667871,13.050274,0.087607,-0.870646,0.0,0.0,1000.0,0.0,-157,1.643036,2.873999,3.079637,117,ok,,0.001882,default,2.873999,2.8739988921254844,2.8739988921254844,-1.6832861082314974,0.4937210737478317
2851,64.825194,53.533434,-0.201813,0.772836,0.0,0.0,1000.0,0.0,1,1.849434,3.009285,3.139338,117,ok,,0.002496,default,3.009285,3.00928507027311,3.00928507027311,-0.8473166160706462,-0.6586235283140702
2852,40.132801,28.424501,0.229236,-0.184004,0.0,0.0,1000.0,0.0,-31,1.546787,2.956399,3.052162,117,ok,,0.002013,default,2.956399,2.956398618007388,2.956398618007388,1.7093817752334388,0.31735839794802345
2853,71.425081,37.327265,0.013902,-0.449872,0.0,0.0,1000.0,0.0,-5,1.579167,3.003198,3.139983,117,ok,,0.002306,default,3.003198,3.003197510131569,3.003197510131569,0.5290725001520933,-1.6179888272953633
2854,43.683836,31.189307,-0.117733,0.601204,0.0,0.0,1000.0,0.0,1,1.701924,2.989126,3.12403,117,ok,,0.001843,default,2.989126,2.9891261504893896,2.9891261504893896,2.5902717863390894,-2.9834734708408917
2855,64.89371,46.650711,0.152932,-0.511028,0.0,0.0,1000.0,0.0,-69,1.487113,2.902628,3.11523,117,ok,,0.001488,default,2.902628,2.902628225978466,2.902628225978466,0.26662860031265545,-0.9932478840562631
2856,20.808286,16.190468,-0.277934,0.406509,0.0,0.0,1000.0,0.0,4,1.555773,2.94776,3.13034,117,ok,,0.001214,default,2.94776,2.947760023628362,2.947760023628362,-2.0177605295720547,0.28388958046983603
2857,65.989252,22.098982,0.213342,0.712214,0.0,0.0,1000.0,0.0,-1,1.657196,2.984383,3.139281,117,ok,,0.001676,default,2.984383,2.984382839769128,2.984382839769128,1.1898057088800975,-1.0201426021277697
2858,65.938484,36.625422,-0.255061,-0.361601,0.0,0.0,1000.0,0.0,66,1.531557,2.906138,3.120476,117,ok,,0.001659,default,2.906138,2.9061383409450485,2.9061383409450485,1.6986097776788576,-0.0009507463053175513
2859,60.294228,49.647137,0.074202,0.279966,0.0,0.0,1000.0,0.0,-2,1.685474,2.976668,3.121161,117,ok,,0.00164,default,2.976668,2.9766675694011893,2.9766675694011893,1.3149362610333402,-0.5568120079101604
2860,38.463449,7.164482,-0.094896,-0.677392,0.0,0.0,1000.0,0.0,81,1.463081,2.92634,3.115547,117,ok,,0.001472,default,2.92634,2.926340420058202,2.926340420058202,0.43255835804502496,2.717549536911779
2861,47.832696,29.494451,-0.178986,-0.942772,0.0,0.0,1000.0,0.0,425,1.566114,2.98526,3.109201,117,ok,,0.001502,default,2.98526,2.985260044819128,2.985260044819128,-2.3161708715890867,2.5500812362091985
2862,59.425925,17.282121,0.289527,0.107846,0.0,0.0,1000.0,0.0,-13,1.619827,2.969621,3.12979,117,ok,,0.00149,default,2.969621,2.969620608811489,2.969620608811489,-1.3739240765526262,-2.7430566617371532
2863,79.599647,75.792611,-0.020981,-0.002472,0.0,0.0,1000.0,0.0,1,1.69487,2.980103,3.134345,117,ok,,0.002212,default,2.980103,2.9801026169070064,2.9801026169070064,1.2606160182785437,0.6725157424411066
2864,25.358634,13.200888,0.148007,0.915584,0.0,0.0,1000.0,0.0,0,2.133114,3.035772,3.125717,117,ok,,0.001725,default,3.035772,3.0357715519788724,3.0357715519788724,1.877150856394156,-0.9935324218781254
2865,76.466378,11.44592,-0.241031,-0.588656,0.0,0.0,1000.0,0.0,147,1.532998,2.928002,3.087356,117,ok,,0.002999,default,2.928002,2.92800154983954,2.92800154983954,1.6996391696266642,-2.470235513550403
2866,78.934602,26.14844,0.189872,0.486091,0.0,0.0,1000.0,0.0,-2,1.584601,2.938596,3.127445,117,ok,,0.001818,default,2.938596,2.9385960083523748,2.9385960083523748,-3.0071205654169013,-1.3275129345376513
2867,57.799128,51.693806,-0.080792,-0.403478,0.0,0.0,1000.0,0.0,24,1.553978,2.96806,3.067842,117,ok,,0.001785,default,2.96806,2.968060082537079,2.968060082537079,1.5575862254360615,-1.8966437062612478
2868,32.654757,15.764477,0.050806,0.552857,0.0,0.0,1000.0,0.0,0,1.654092,2.972655,3.127866,117,ok,,0.001297,default,2.972655,2.972655100449388,2.972655100449388,2.3263597959789486,-1.2714695410175008
2869,57.128666,42.433922,0.26614,0.819214,0.0,0.0,1000.0,0.0,-1,1.79358,3.004312,3.109726,117,ok,,0.002284,default,3.004312,3.004312253663416,3.004312253663416,2.7468810170054425,1.7887771568429445
2870,48.830657,7.986009,-0.164873,-0.232335,0.0,0.0,1000.0,0.0,26,1.639698,2.939765,3.084331,117,ok,,0.001921,default,2.939765,2.9397650970857976,2.9397650970857976,-1.5945495473224138,2.9169949364274466
2871,70.037133,69.891811,0.124547,0.125984,0.0,0.0,1000.0,0.0,-5,1.557014,2.999454,3.139714,117,ok,,0.001421,default,2.999454,2.9994536964320515,2.9994536964320515,2.4611405161314543,3.0207384498020495
2872,35.0669,21.300808,-0.006941,-0.791049,0.0,0.0,1000.0,0.0,9,1.525967,3.000007,3.12947,117,ok,,0.002117,default,3.000007,3.0000068010990444,3.0000068010990444,1.9412372240506919,-0.7881158379187561
2873,43.516946,17.832176,0.111085,-0.081077,0.0,0.0,1000.0,0.0,-10,1.597564,2.926656,3.089342,117,ok,,0.002197,default,2.926656,2.926656424373304,2.926656424373304,-1.8915036256326303,0.06960948614534246
2874,61.709339,21.597443,-0.057867,0.992235,0.0,0.0,1000.0,0.0,0,0.765496,1.218765,1.269488,117,ok,,0.002109,default,1.218765,1.2187647632128682,1.2187647632128682,0.363334444944158,1.2232975311989787
2875,75.286696,45.417098,0.252642,-0.895402,0.0,0.0,1000.0,0.0,-499,1.532663,2.918898,3.138346,117,ok,,0.002227,default,2.918898,2.918898306757228,2.918898306757228,-1.1699872876876949,-0.6593127475188147
2876,34.197824,29.672302,-0.215907,0.062429,0.0,0.0,1000.0,0.0,12,1.555779,2.985089,3.132535,117,ok,,0.002064,default,2.985089,2.985088770779661,2.985088770779661,1.5131787208114957,-3.010932821456013
2877,61.660136,24.347562,-0.131819,0.327321,0.0,0.0,1000.0,0.0,3,1.538065,2.949737,3.06089,117,ok,,0.002903,default,2.949737,2.949737481118366,2.949737481118366,-0.39979176707946706,2.227414553193338
2878,54.319052,40.954968,0.037317,-0.722794,0.0,0.0,1000.0,0.0,-38,1.666438,3.003982,3.132399,117,ok,,0.002653,default,3.003982,3.003982095411916,3.003982095411916,-3.121637327355211,1.3575671315461797
2879,70.682483,55.966892,-0.291946,0.633594,0.0,0.0,1000.0,0.0,2,1.565658,2.934056,3.119323,117,ok,,0.002288,default,2.934056,2.9340559858348634,2.9340559858348634,-1.2317793909886596,1.6228289183167561
2880,11.491104,8.057538,0.176419,-0.284935,0.0,0.0,1000.0,0.0,-34,1.424043,2.909479,3.132996,117,ok,,0.002618,default,2.909479,2.909479044432288,2.909479044432288,-1.4812653191684415,2.6045764470421666
2881,46.294625,7.608848,-0.267996,0.972481,0.0,0.0,1000.0,0.0,1,1.784593,3.004628,3.129655,117,ok,,0.002088,default,3.004628,3.004628000663186,3.004628000663186,-2.235440267480678,2.029127521721609
2882,71.423977,21.163941,0.163016,-0.071148,0.0,0.0,1000.0,0.0,-14,1.650254,3.001059,3.05346,117,ok,,0.002261,default,3.001059,3.0010591593354503,3.0010591593354503,1.6356878327844573,-0.4150065746875349
2883,70.737322,55.060712,-0.128815,0.035354,0.0,0.0,1000.0,0.0,8,1.582977,2.887893,3.101253,117,ok,,0.001951,default,2.887893,2.8878928048586303,2.8878928048586303,-0.533760544614255,0.19687650024874515
2884,31.877209,23.899036,0.002673,-0.889873,0.0,0.0,1000.0,0.0,-5,1.660651,3.005729,3.106901,117,ok,,0.001955,default,3.005729,3.0057289746330658,3.0057289746330658,-1.750944239613018,1.9703033698746957
2885,65.623021,33.456164,0.236748,-0.74998,0.0,0.0,1000.0,0.0,-267,1.442938,2.984471,3.085293,117,ok,,0.002126,default,2.984471,2.984471380920436,2.984471380920436,2.289551664615237,1.2495651008816218
2886,45.865624,39.335403,-0.194154,0.33296,0.0,0.0,1000.0,0.0,4,1.526045,2.868924,3.081205,117,ok,,0.002242,default,2.868924,2.868924393821458,2.868924393821458,-3.0771433565498025,2.7629560674266607
2887,62.15803,52.603814,0.078932,-0.304792,0.0,0.0,1000.0,0.0,-16,1.499016,2.905829,3.119815,117,ok,,0.002128,default,2.905829,2.905829041459938,2.905829041459938,2.461635760881922,-0.051865256568522256
2888,17.090682,12.511146,-0.052666,0.643625,0.0,0.0,1000.0,0.0,0,1.90025,3.009824,3.135613,117,ok,,0.002543,default,3.009824,3.009824011368104,3.009824011368104,-2.6750402218786,0.007866384123857983
2889,78.968975,20.577481,0.140441,0.478634,0.0,0.0,1000.0,0.0,-2,1.629688,2.969159,3.1406,117,ok,,0.002537,default,2.969159,2.9691590865045137,2.9691590865045137,-2.1231047050586325,-2.609759386389321
2890,70.467371,25.989163,-0.028695,-0.563561,0.0,0.0,1000.0,0.0,16,1.492565,2.932985,3.079051,117,ok,,0.002115,default,2.932985,2.932984782495667,2.932984782495667,2.915115177180599,2.420552128429538
2891,49.261015,47.456431,0.298293,0.544918,0.0,0.0,1000.0,0.0,-3,1.52624,2.982656,3.141368,117,ok,,0.001936,default,2.982656,2.982655721820888,2.982655721820888,-0.3458460317924974,3.042252765331856
2892,41.710716,17.658816,-0.170073,-0.381805,0.0,0.0,1000.0,0.0,47,1.599197,2.961882,3.139465,117,ok,,0.002364,default,2.961882,2.961881923688229,2.961881923688229,-2.9862122605603556,-0.14796870522578942
2893,60.780706,32.224399,-0.104743,-0.240446,0.0,0.0,1000.0,0.0,17,1.570288,2.954172,3.12776,117,ok,,0.002245,default,2.954172,2.954171806711133,2.954171806711133,-0.17990358439962506,0.347476455806774
2894,58.522334,6.678148,0.064209,0.841059,0.0,0.0,1000.0,0.0,0,1.448001,2.476294,2.607932,117,ok,,0.002583,default,2.476294,2.4762937485487924,2.4762937485487924,2.811095451690594,1.193671203635743
2895,79.657929,66.802681,-0.244033,-0.79867,0.0,0.0,1000.0,0.0,332,1.435937,2.729861,3.090042,117,ok,,0.003671,default,2.729861,2.729861415953599,2.729861415953599,-0.8392476892918186,1.0210459838553483
2896,35.811563,11.015682,0.224515,0.151243,0.0,0.0,1000.0,0.0,-9,1.577115,2.964771,3.125305,117,ok,,0.002196,default,2.964771,2.964770546331365,2.964770546331365,-1.8058935554774216,2.5011191336027387
2897,70.522493,12.459371,-0.014609,-0.353123,0.0,0.0,1000.0,0.0,4,1.640348,3.025385,3.12553,117,ok,,0.001621,default,3.025385,3.0253849930665964,3.0253849930665964,-1.2148130780485324,0.33089318630743136
2898,76.241279,34.436362,0.117026,0.690003,0.0,0.0,1000.0,0.0,-1,1.72392,2.970154,3.13892,117,ok,,0.002437,default,2.970154,2.970153502135396,2.970153502135396,0.46465759665457895,1.7029222294464823
2899,59.874474,57.504922,-0.15606,-0.670383,0.0,0.0,1000.0,0.0,130,1.597273,3.013953,3.115976,117,ok,,0.002517,default,3.013953,3.013953013659332,3.013953013659332,-0.24849058885075337,2.167495191560537
2900,28.752814,7.609324,0.274805,0.255317,0.0,0.0,1000.0,0.0,-7,1.58072,2.903812,3.132176,117,ok,,0.002275,default,2.903812,2.9038115842650254,2.9038115842650254,-3.13579342246614,1.0278083429786697
2901,51.207319,38.014901,0.040731,0.114935,0.0,0.0,1000.0,0.0,-2,1.699097,2.973436,3.111367,117,ok,,0.001441,default,2.973436,2.973435743650935,2.973435743650935,1.9926960861862941,-0.25351145936195074
2902,50.388775,16.250819,-0.090722,-0.967502,0.0,0.0,1000.0,0.0,237,1.455523,2.768956,3.066064,117,ok,,0.002804,default,2.768956,2.7689558082505568,2.7689558082505568,-2.5544970549203008,2.0410912515870727
2903,75.652958,66.68,0.20111,0.924135,0.0,0.0,1000.0,0.0,-1,1.948595,3.017401,3.134919,117,ok,,0.001485,default,3.017401,3.0174007328227948,3.0174007328227948,1.2221663329857257,-2.56381764067134
