id,m1,m2,q0star,alpha,phi0,tc,dist,incl,k,mean_20_300,p95_20_300,max_20_300,n_20_300,status,error_code,wall_time_s,model,score,p95_20_300_circ,p95_20_300_recalc,n_jalons_total,n_jalons_used,penalty_mean
4339,57.840625,56.579010,0.138291,-0.892956,0.000000,0.000000,1000.000000,0.000000,-271,1.585847,3.018799,3.138417,117,ok,,0.002008,default,3.018799,3.018799,3.018799,0,0,0.000000
4340,31.463176,9.544844,-0.030074,0.056069,0.000000,0.000000,1000.000000,0.000000,2,1.706937,2.949488,3.127240,117,ok,,0.002587,default,2.949488,2.949488,2.949488,0,0,0.000000
4341,50.359543,41.310650,-0.245985,0.321939,0.000000,0.000000,1000.000000,0.000000,5,1.588718,3.013663,3.137278,117,ok,,0.001833,default,3.013663,3.013663,3.013663,0,0,0.000000
4342,47.678701,14.682033,0.222965,-0.721326,0.000000,0.000000,1000.000000,0.000000,-225,1.698598,3.043765,3.139858,117,ok,,0.002245,default,3.043765,3.043765,3.043765,0,0,0.000000
4343,77.146026,68.803853,-0.103953,0.638960,0.000000,0.000000,1000.000000,0.000000,1,1.816628,3.010049,3.125982,117,ok,,0.003664,default,3.010049,3.010049,3.010049,0,0,0.000000
4344,27.739014,20.112090,0.064595,-0.286387,0.000000,0.000000,1000.000000,0.000000,-13,1.539574,2.928628,3.136945,117,ok,,0.002112,default,2.928628,2.928628,2.928628,0,0,0.000000
4345,54.298726,19.055729,-0.126826,-0.590148,0.000000,0.000000,1000.000000,0.000000,78,1.445985,2.862882,3.102168,117,ok,,0.001989,default,2.862882,2.862882,2.862882,0,0,0.000000
4346,62.906640,10.743137,0.004185,0.491481,0.000000,0.000000,1000.000000,0.000000,0,0.343879,0.704448,0.765659,117,ok,,0.002017,default,0.704448,0.704448,0.704448,0,0,0.000000
4347,62.664559,46.530643,-0.268822,-0.402031,0.000000,0.000000,1000.000000,0.000000,81,1.652359,2.988612,3.129460,117,ok,,0.001619,default,2.988612,2.988612,2.988612,0,0,0.000000
4348,42.220195,35.358363,0.162666,0.547512,0.000000,0.000000,1000.000000,0.000000,-2,1.695573,3.002019,3.130484,117,ok,,0.001775,default,3.002019,3.002019,3.002019,0,0,0.000000
4349,73.658959,25.577407,0.078000,0.812894,0.000000,0.000000,1000.000000,0.000000,0,1.895377,3.044428,3.134884,117,ok,,0.002758,default,3.044428,3.044428,3.044428,0,0,0.000000
4350,55.502050,28.882188,-0.052902,-0.229913,0.000000,0.000000,1000.000000,0.000000,8,1.554555,2.861804,3.122258,117,ok,,0.002120,default,2.861804,2.861804,2.861804,0,0,0.000000
4351,71.802324,44.490058,0.238860,0.132350,0.000000,0.000000,1000.000000,0.000000,-10,1.555787,3.029451,3.090332,117,ok,,0.002011,default,3.029451,3.029451,3.029451,0,0,0.000000
4352,22.895697,9.203771,-0.192737,-0.793517,0.000000,0.000000,1000.000000,0.000000,257,1.575397,2.814063,3.014575,117,ok,,0.001496,default,2.814063,2.814063,2.814063,0,0,0.000000
4353,44.367700,9.320565,-0.142332,0.914186,0.000000,0.000000,1000.000000,0.000000,0,2.127704,3.045241,3.137814,117,ok,,0.001920,default,3.045241,3.045241,3.045241,0,0,0.000000
4354,72.056457,23.090295,0.026801,-0.003087,0.000000,0.000000,1000.000000,0.000000,-2,1.700249,2.982123,3.114328,117,ok,,0.002006,default,2.982123,2.982123,2.982123,0,0,0.000000
4355,73.831528,55.545464,-0.281440,0.109137,0.000000,0.000000,1000.000000,0.000000,13,1.602511,3.044713,3.111803,117,ok,,0.001966,default,3.044713,3.044713,3.044713,0,0,0.000000
4356,28.783576,25.758159,0.186925,-0.942172,0.000000,0.000000,1000.000000,0.000000,-442,1.529696,2.883862,3.139590,117,ok,,0.002087,default,2.883862,2.883862,2.883862,0,0,0.000000
4357,62.567189,35.314950,0.102849,-0.675815,0.000000,0.000000,1000.000000,0.000000,-87,1.534172,2.893745,3.140251,117,ok,,0.001772,default,2.893745,2.893745,2.893745,0,0,0.000000
4358,46.349891,42.391807,-0.066101,0.280280,0.000000,0.000000,1000.000000,0.000000,2,1.683075,3.012071,3.141355,117,ok,,0.001770,default,3.012071,3.012071,3.012071,0,0,0.000000
4359,62.789846,54.492367,0.260886,-0.363194,0.000000,0.000000,1000.000000,0.000000,-68,1.662958,3.060574,3.107686,117,ok,,0.002041,default,3.060574,3.060574,3.060574,0,0,0.000000
4360,18.801597,10.622021,-0.207663,0.711793,0.000000,0.000000,1000.000000,0.000000,1,1.648835,2.987235,3.138283,117,ok,,0.001511,default,2.987235,2.987235,2.987235,0,0,0.000000
4361,77.336806,20.073249,0.274301,0.408132,0.000000,0.000000,1000.000000,0.000000,-4,1.554433,2.931623,3.119589,117,ok,,0.001646,default,2.931623,2.931623,2.931623,0,0,0.000000
4362,68.627691,27.621904,-0.156710,-0.510637,0.000000,0.000000,1000.000000,0.000000,71,1.478314,2.724190,3.077990,117,ok,,0.001454,default,2.724190,2.724190,2.724190,0,0,0.000000
4363,50.255879,47.566470,0.116375,0.599658,0.000000,0.000000,1000.000000,0.000000,-1,1.705254,3.007652,3.132975,117,ok,,0.001759,default,3.007652,3.007652,3.007652,0,0,0.000000
4364,41.061099,14.858795,-0.015112,-0.450216,0.000000,0.000000,1000.000000,0.000000,5,1.611860,2.986873,3.124481,117,ok,,0.001889,default,2.986873,2.986873,2.986873,0,0,0.000000
4365,58.016054,31.575406,-0.230442,-0.185325,0.000000,0.000000,1000.000000,0.000000,31,1.560931,2.946213,3.051327,117,ok,,0.002002,default,2.946213,2.946213,2.946213,0,0,0.000000
4366,56.828561,9.442227,0.200459,0.772266,0.000000,0.000000,1000.000000,0.000000,-1,1.850106,3.031006,3.140399,117,ok,,0.001728,default,3.031006,3.031006,3.031006,0,0,0.000000
4367,77.818628,68.400053,-0.091371,-0.869279,0.000000,0.000000,1000.000000,0.000000,163,1.560260,2.953046,3.120205,117,ok,,0.001815,default,2.953046,2.953046,2.953046,0,0,0.000000
4368,34.214764,10.511967,0.040226,0.204273,0.000000,0.000000,1000.000000,0.000000,-1,1.702866,3.014017,3.137833,117,ok,,0.001637,default,3.014017,3.014017,3.014017,0,0,0.000000
4369,67.463728,14.135686,-0.170740,-0.283613,0.000000,0.000000,1000.000000,0.000000,33,1.606115,2.900840,3.137299,117,ok,,0.001419,default,2.900840,2.900840,2.900840,0,0,0.000000
4370,76.909448,37.494554,0.297771,0.634164,0.000000,0.000000,1000.000000,0.000000,-2,1.570276,2.941569,3.129927,117,ok,,0.001849,default,2.941569,2.941569,2.941569,0,0,0.000000
4371,60.397347,59.387251,-0.029216,-0.724162,0.000000,0.000000,1000.000000,0.000000,30,1.667967,2.957274,3.117990,117,ok,,0.002053,default,2.957274,2.957274,2.957274,0,0,0.000000
4372,30.574674,5.727567,0.139772,0.326674,0.000000,0.000000,1000.000000,0.000000,-3,1.545892,2.933028,3.129279,117,ok,,0.002027,default,2.933028,2.933028,2.933028,0,0,0.000000
4373,49.287904,39.835991,0.223847,0.060806,0.000000,0.000000,1000.000000,0.000000,-12,1.602651,2.897235,3.116803,117,ok,,0.001876,default,2.897235,2.897235,2.897235,0,0,0.000000
4374,50.911025,18.170807,-0.244555,-0.895794,0.000000,0.000000,1000.000000,0.000000,484,1.460194,2.930766,3.126784,117,ok,,0.001626,default,2.930766,2.930766,2.930766,0,0,0.000000
4375,78.748808,67.347653,0.063687,0.993783,0.000000,0.000000,1000.000000,0.000000,0,0.837961,1.333198,1.388539,117,ok,,0.001813,default,1.333198,1.333198,1.333198,0,0,0.000000
4376,23.865867,23.326250,-0.105411,-0.080731,0.000000,0.000000,1000.000000,0.000000,10,1.557022,2.960513,3.113663,117,ok,,0.001547,default,2.960513,2.960513,2.960513,0,0,0.000000
4377,53.556690,15.220184,0.003322,-0.792627,0.000000,0.000000,1000.000000,0.000000,-4,1.730229,3.058847,3.133580,117,ok,,0.001533,default,3.058847,3.058847,3.058847,0,0,0.000000
4378,63.812359,13.902307,-0.128311,0.125669,0.000000,0.000000,1000.000000,0.000000,5,1.545291,3.058740,3.109472,117,ok,,0.001197,default,3.058740,3.058740,3.058740,0,0,0.000000
4379,63.937747,42.750171,0.163519,-0.230742,0.000000,0.000000,1000.000000,0.000000,-26,1.662591,2.981665,3.129256,117,ok,,0.002172,default,2.981665,2.981665,2.981665,0,0,0.000000
4380,38.676642,36.209286,-0.267346,0.819636,0.000000,0.000000,1000.000000,0.000000,1,1.790607,3.025206,3.122141,117,ok,,0.001966,default,3.025206,3.025206,3.025206,0,0,0.000000
4381,72.862913,27.014203,-0.052016,0.554256,0.000000,0.000000,1000.000000,0.000000,0,1.649575,2.968199,3.122336,117,ok,,0.002149,default,2.968199,2.968199,2.968199,0,0,0.000000
4382,52.307303,32.095083,0.079435,-0.402862,0.000000,0.000000,1000.000000,0.000000,-24,1.671526,2.983251,3.140643,117,ok,,0.001966,default,2.983251,2.983251,2.983251,0,0,0.000000
4383,73.294187,45.780350,-0.193651,0.484799,0.000000,0.000000,1000.000000,0.000000,2,1.572340,2.969693,3.106596,117,ok,,0.001712,default,2.969693,2.969693,2.969693,0,0,0.000000
4384,19.334754,5.954234,0.237398,-0.589257,0.000000,0.000000,1000.000000,0.000000,-145,1.601226,2.864606,3.116712,117,ok,,0.001800,default,2.864606,2.864606,2.864606,0,0,0.000000
4385,75.233666,7.107100,0.129007,-0.114662,0.000000,0.000000,1000.000000,0.000000,-13,1.517156,2.985459,3.090987,117,ok,,0.001580,default,2.985459,2.985459,2.985459,0,0,0.000000
4386,74.558027,29.724473,-0.002042,0.967166,0.000000,0.000000,1000.000000,0.000000,0,0.029481,0.047480,0.049540,117,ok,,0.001331,default,0.047480,0.047480,0.047480,34,34,0.000000
4387,53.350308,43.428046,0.271040,-0.924347,0.000000,0.000000,1000.000000,0.000000,-599,1.581035,2.931377,3.097015,117,ok,,0.001039,default,2.931377,2.931377,2.931377,0,0,0.000000
4388,28.241421,21.687201,-0.160413,0.024907,0.000000,0.000000,1000.000000,0.000000,10,1.568098,2.899344,3.098845,117,ok,,0.001100,default,2.899344,2.899344,2.899344,0,0,0.000000
4389,55.873432,37.510319,-0.075747,0.352789,0.000000,0.000000,1000.000000,0.000000,1,1.681620,2.983117,3.120074,117,ok,,0.001927,default,2.983117,2.983117,2.983117,0,0,0.000000
4390,43.866989,11.585422,0.055119,-0.689729,0.000000,0.000000,1000.000000,0.000000,-49,1.561247,2.952369,3.088554,117,ok,,0.001853,default,2.952369,2.952369,2.952369,0,0,0.000000
4391,65.003527,61.602547,-0.236717,0.670534,0.000000,0.000000,1000.000000,0.000000,1,1.610062,3.015960,3.125845,117,ok,,0.001706,default,3.015960,3.015960,3.015960,0,0,0.000000
4392,41.011699,16.300382,0.194918,-0.255530,0.000000,0.000000,1000.000000,0.000000,-34,1.481628,2.959343,3.064672,117,ok,,0.001447,default,2.959343,2.959343,2.959343,0,0,0.000000
4393,51.641281,22.282137,-0.297010,-0.621722,0.000000,0.000000,1000.000000,0.000000,205,1.563301,2.955825,3.135865,117,ok,,0.001741,default,2.955825,2.955825,2.955825,0,0,0.000000
4394,66.121544,15.817287,0.172088,0.460624,0.000000,0.000000,1000.000000,0.000000,-2,1.593995,2.965029,3.133481,117,ok,,0.001904,default,2.965029,2.965029,2.965029,0,0,0.000000
4395,76.376982,49.757049,-0.136150,-0.432881,0.000000,0.000000,1000.000000,0.000000,46,1.579503,2.837661,3.089135,117,ok,,0.001873,default,2.837661,2.837661,2.837661,0,0,0.000000
4396,38.573260,26.237550,0.032253,0.515915,0.000000,0.000000,1000.000000,0.000000,0,1.784504,2.984065,3.121740,117,ok,,0.001464,default,2.984065,2.984065,2.984065,0,0,0.000000
4397,69.797856,29.384614,0.248164,0.844285,0.000000,0.000000,1000.000000,0.000000,-1,1.820695,3.037115,3.137436,117,ok,,0.001085,default,3.037115,3.037115,3.037115,0,0,0.000000
4398,59.316040,35.160569,-0.220825,-0.198751,0.000000,0.000000,1000.000000,0.000000,31,1.522025,2.954731,3.130690,117,ok,,0.001582,default,2.954731,2.954731,2.954731,0,0,0.000000
4399,75.609523,57.071582,0.106168,0.163504,0.000000,0.000000,1000.000000,0.000000,-4,1.513760,2.854686,3.139214,117,ok,,0.001108,default,2.854686,2.854686,2.854686,0,0,0.000000
4400,13.017759,8.043379,-0.062345,-0.762102,0.000000,0.000000,1000.000000,0.000000,74,1.757095,3.021211,3.129573,117,ok,,0.001389,default,3.021211,3.021211,3.021211,0,0,0.000000
4401,60.351331,11.629035,0.157993,0.749156,0.000000,0.000000,1000.000000,0.000000,-1,1.774113,3.016135,3.135915,117,ok,,0.001420,default,3.016135,3.016135,3.016135,0,0,0.000000
4402,79.117694,7.107093,-0.273605,-0.332199,0.000000,0.000000,1000.000000,0.000000,63,1.687770,2.935400,3.139648,117,ok,,0.001786,default,2.935400,2.935400,2.935400,0,0,0.000000
4403,66.083226,57.909009,0.018231,0.305432,0.000000,0.000000,1000.000000,0.000000,0,1.544581,2.937021,3.123295,117,ok,,0.001943,default,2.937021,2.937021,2.937021,0,0,0.000000
4404,36.531734,32.764608,-0.112671,-0.644326,0.000000,0.000000,1000.000000,0.000000,85,1.640864,2.910169,3.133200,117,ok,,0.001894,default,2.910169,2.910169,2.910169,0,0,0.000000
4405,79.689025,42.324116,-0.197337,-0.971719,0.000000,0.000000,1000.000000,0.000000,524,1.453946,2.931806,3.094898,117,ok,,0.001664,default,2.931806,2.931806,2.931806,0,0,0.000000
4406,48.720731,25.269542,0.234151,0.070325,0.000000,0.000000,1000.000000,0.000000,-12,1.590810,3.013621,3.061669,117,ok,,0.001797,default,3.013621,3.013621,3.013621,0,0,0.000000
4407,69.854086,47.885202,-0.038930,-0.036055,0.000000,0.000000,1000.000000,0.000000,3,1.614833,2.961650,3.131100,117,ok,,0.001877,default,2.961650,2.961650,2.961650,0,0,0.000000
4408,21.117648,17.229329,0.092082,0.890513,0.000000,0.000000,1000.000000,0.000000,0,1.741209,2.907242,3.050212,117,ok,,0.001780,default,2.907242,2.907242,2.907242,0,0,0.000000
4409,64.882801,17.722257,-0.025439,0.241150,0.000000,0.000000,1000.000000,0.000000,1,1.667846,2.978698,3.119616,117,ok,,0.002043,default,2.978698,2.978698,2.978698,0,0,0.000000
4410,61.599535,40.076052,0.143110,-0.841701,0.000000,0.000000,1000.000000,0.000000,-230,1.620371,2.962776,3.059543,117,ok,,0.001625,default,2.962776,2.962776,2.962776,0,0,0.000000
4411,52.158306,45.233932,-0.183882,0.797905,0.000000,0.000000,1000.000000,0.000000,1,1.709896,2.959517,3.124663,117,ok,,0.001930,default,2.959517,2.959517,2.959517,0,0,0.000000
4412,34.014775,12.955939,0.285070,-0.150418,0.000000,0.000000,1000.000000,0.000000,-34,1.655940,2.978548,3.140784,117,ok,,0.001791,default,2.978548,2.978548,2.978548,0,0,0.000000
4413,46.739593,24.530655,0.069158,-0.479276,0.000000,0.000000,1000.000000,0.000000,-28,1.619137,2.946099,3.115951,117,ok,,0.001681,default,2.946099,2.946099,2.946099,0,0,0.000000
4414,54.502174,20.718545,-0.099207,0.564264,0.000000,0.000000,1000.000000,0.000000,1,1.712323,2.993828,3.132605,117,ok,,0.001580,default,2.993828,2.993828,2.993828,0,0,0.000000
4415,71.478093,70.792331,0.209031,-0.544093,0.000000,0.000000,1000.000000,0.000000,-107,1.677989,2.912036,3.088475,117,ok,,0.001646,default,2.912036,2.912036,2.912036,0,0,0.000000
4416,31.137153,8.167412,-0.260105,0.381041,0.000000,0.000000,1000.000000,0.000000,4,1.559418,3.005068,3.071992,117,ok,,0.000790,default,3.005068,3.005068,3.005068,0,0,0.000000
4417,62.400375,7.425757,0.206028,-0.818575,0.000000,0.000000,1000.000000,0.000000,-302,1.597084,3.016139,3.130326,117,ok,,0.001312,default,3.016139,3.016139,3.016139,0,0,0.000000
4418,71.240861,40.214300,-0.225461,0.231633,0.000000,0.000000,1000.000000,0.000000,7,1.606507,2.980770,3.102794,117,ok,,0.001309,default,2.980770,2.980770,2.980770,0,0,0.000000
4419,56.412418,54.950860,0.045209,-0.126806,0.000000,0.000000,1000.000000,0.000000,-5,1.526876,2.927607,3.024336,117,ok,,0.001785,default,2.927607,2.927607,2.927607,0,0,0.000000
4420,23.789157,11.046293,-0.085804,0.791812,0.000000,0.000000,1000.000000,0.000000,0,2.014104,3.033164,3.137289,117,ok,,0.001962,default,3.033164,3.033164,3.033164,0,0,0.000000
4421,43.071961,33.566088,-0.151729,0.587955,0.000000,0.000000,1000.000000,0.000000,1,1.733080,3.010788,3.111197,117,ok,,0.001990,default,3.010788,3.010788,3.010788,0,0,0.000000
4422,45.975430,22.042858,0.279869,-0.485450,0.000000,0.000000,1000.000000,0.000000,-115,1.547758,2.849491,3.078965,117,ok,,0.001862,default,2.849491,2.849491,2.849491,0,0,0.000000
4423,74.545907,62.341190,-0.009545,0.404240,0.000000,0.000000,1000.000000,0.000000,0,1.097717,2.356501,2.584475,117,ok,,0.001621,default,2.356501,2.356501,2.356501,0,0,0.000000
4424,30.412375,17.273727,0.121358,-0.553681,0.000000,0.000000,1000.000000,0.000000,-65,1.524705,2.909832,3.132988,117,ok,,0.001750,default,2.909832,2.909832,2.909832,0,0,0.000000
4425,57.558058,20.687286,-0.071083,-0.328084,0.000000,0.000000,1000.000000,0.000000,16,1.509542,2.828147,3.134429,117,ok,,0.001823,default,2.828147,2.828147,2.828147,0,0,0.000000
4426,70.577288,7.557046,0.097282,0.723619,0.000000,0.000000,1000.000000,0.000000,-1,1.761006,3.000142,3.137328,117,ok,,0.001804,default,3.000142,3.000142,3.000142,0,0,0.000000
4427,70.611285,49.444063,-0.213231,-0.632892,0.000000,0.000000,1000.000000,0.000000,154,1.545012,2.969596,3.095647,117,ok,,0.001591,default,2.969596,2.969596,2.969596,0,0,0.000000
4428,41.893883,34.346711,0.255905,0.284292,0.000000,0.000000,1000.000000,0.000000,-6,1.605384,3.020555,3.128654,117,ok,,0.001503,default,3.020555,3.020555,3.020555,0,0,0.000000
4429,75.746310,32.041276,0.021234,0.081901,0.000000,0.000000,1000.000000,0.000000,-1,1.692235,2.993063,3.136356,117,ok,,0.001976,default,2.993063,2.993063,2.993063,0,0,0.000000
4430,58.339242,26.868079,-0.147315,-0.993000,0.000000,0.000000,1000.000000,0.000000,425,1.632583,2.933259,3.080018,117,ok,,0.001899,default,2.933259,2.933259,2.933259,0,0,0.000000
4431,79.548056,51.265016,0.181944,0.894761,0.000000,0.000000,1000.000000,0.000000,-1,1.914927,3.008358,3.124651,117,ok,,0.001756,default,3.008358,3.008358,3.008358,0,0,0.000000
4432,16.193981,10.905833,-0.287009,-0.061726,0.000000,0.000000,1000.000000,0.000000,24,1.684605,2.983005,3.102946,117,ok,,0.001635,default,2.983005,2.983005,2.983005,0,0,0.000000
4433,47.398717,12.569216,0.083243,0.449659,0.000000,0.000000,1000.000000,0.000000,-1,1.745291,2.989864,3.135398,117,ok,,0.001448,default,2.989864,2.989864,2.989864,0,0,0.000000
4434,76.351166,17.715671,-0.047623,-0.601053,0.000000,0.000000,1000.000000,0.000000,30,1.537147,2.956710,3.121352,117,ok,,0.001230,default,2.956710,2.956710,2.956710,0,0,0.000000
4435,78.875605,60.057553,0.241792,0.511302,0.000000,0.000000,1000.000000,0.000000,-3,1.522103,2.937213,3.139055,117,ok,,0.001293,default,2.937213,2.937213,2.937213,0,0,0.000000
4436,28.935942,26.083391,-0.189844,-0.406844,0.000000,0.000000,1000.000000,0.000000,58,1.544151,2.845829,3.059979,117,ok,,0.001573,default,2.845829,2.845829,2.845829,0,0,0.000000
4437,66.713907,37.831747,-0.123918,-0.203475,0.000000,0.000000,1000.000000,0.000000,18,1.539554,2.920757,3.140522,117,ok,,0.001041,default,2.920757,2.920757,2.920757,0,0,0.000000
4438,50.205722,35.901196,0.007131,0.870433,0.000000,0.000000,1000.000000,0.000000,0,0.144811,0.244135,0.256529,117,ok,,0.001668,default,0.244135,0.244135,0.244135,34,34,0.000000
4439,66.570087,60.727586,-0.263539,-0.773171,0.000000,0.000000,1000.000000,0.000000,325,1.601254,3.020983,3.076886,117,ok,,0.001459,default,3.020983,3.020983,3.020983,0,0,0.000000
4440,21.540495,6.730409,0.167913,0.184277,0.000000,0.000000,1000.000000,0.000000,-6,1.569270,3.024653,3.091481,117,ok,,0.002067,default,3.024653,3.024653,3.024653,0,0,0.000000
4441,70.680256,15.577194,-0.248949,0.943109,0.000000,0.000000,1000.000000,0.000000,1,1.718223,3.003724,3.137969,117,ok,,0.001896,default,3.003724,3.003724,3.003724,0,0,0.000000
4442,65.433903,31.934561,0.220040,-0.108121,0.000000,0.000000,1000.000000,0.000000,-22,1.668357,3.055443,3.129850,117,ok,,0.001664,default,3.055443,3.055443,3.055443,0,0,0.000000
4443,46.200616,44.297209,-0.109219,0.002318,0.000000,0.000000,1000.000000,0.000000,7,1.586748,3.032900,3.130738,117,ok,,0.001797,default,3.032900,3.032900,3.032900,0,0,0.000000
4444,36.786974,21.257665,0.059294,-0.915370,0.000000,0.000000,1000.000000,0.000000,-127,1.601852,2.887579,3.082418,117,ok,,0.001877,default,2.887579,2.887579,2.887579,0,0,0.000000
4445,52.514401,27.811201,0.293964,-0.712490,0.000000,0.000000,1000.000000,0.000000,-287,1.633289,2.883082,3.058741,117,ok,,0.001781,default,2.883082,2.883082,2.883082,0,0,0.000000
4446,54.073652,12.600273,-0.175134,0.361938,0.000000,0.000000,1000.000000,0.000000,3,1.503432,2.952864,3.113746,117,ok,,0.002039,default,2.952864,2.952864,2.952864,0,0,0.000000
4447,75.281215,65.570551,0.135379,-0.279751,0.000000,0.000000,1000.000000,0.000000,-26,1.624543,2.998763,3.123503,117,ok,,0.001383,default,2.998763,2.998763,2.998763,0,0,0.000000
4448,39.388159,6.676724,-0.033024,0.677239,0.000000,0.000000,1000.000000,0.000000,0,1.350625,2.508650,2.678672,117,ok,,0.001685,default,2.508650,2.508650,2.508650,0,0,0.000000
4449,54.866692,5.523857,-0.216428,0.151802,0.000000,0.000000,1000.000000,0.000000,8,1.571401,2.933882,3.121677,117,ok,,0.002030,default,2.933882,2.933882,2.933882,0,0,0.000000
4450,74.017375,10.247839,0.251973,-0.797336,0.000000,0.000000,1000.000000,0.000000,-341,1.550374,3.021776,3.138636,117,ok,,0.002000,default,3.021776,3.021776,3.021776,0,0,0.000000
4451,63.199802,53.030648,-0.058535,0.840393,0.000000,0.000000,1000.000000,0.000000,0,1.323194,2.263594,2.384049,117,ok,,0.001779,default,2.263594,2.263594,2.263594,0,0,0.000000
4452,41.758765,26.583984,0.110563,-0.241796,0.000000,0.000000,1000.000000,0.000000,-18,1.642511,2.947143,3.090590,117,ok,,0.001999,default,2.947143,2.947143,2.947143,0,0,0.000000
4453,73.015461,35.485941,0.175897,-0.382177,0.000000,0.000000,1000.000000,0.000000,-49,1.554206,2.989755,3.105043,117,ok,,0.001559,default,2.989755,2.989755,2.989755,0,0,0.000000
4454,43.180391,29.599499,-0.292614,0.543275,0.000000,0.000000,1000.000000,0.000000,3,1.529398,2.961225,3.117074,117,ok,,0.001784,default,2.961225,2.961225,2.961225,0,0,0.000000
4455,64.242735,43.883860,0.036648,-0.563204,0.000000,0.000000,1000.000000,0.000000,-20,1.579121,3.056440,3.108051,117,ok,,0.001992,default,3.056440,3.056440,3.056440,0,0,0.000000
4456,23.574564,14.496996,-0.132340,0.480170,0.000000,0.000000,1000.000000,0.000000,2,1.651915,3.033255,3.137218,117,ok,,0.001621,default,3.033255,3.033255,3.033255,0,0,0.000000
4457,69.085728,22.584608,0.051309,0.643298,0.000000,0.000000,1000.000000,0.000000,0,1.900079,3.011539,3.139905,117,ok,,0.001963,default,3.011539,3.011539,3.011539,0,0,0.000000
4458,67.796196,33.529518,-0.080142,-0.306358,0.000000,0.000000,1000.000000,0.000000,17,1.504349,2.927721,3.135594,117,ok,,0.001621,default,2.927721,2.927721,2.927721,0,0,0.000000
4459,58.374223,51.359697,0.190522,0.333363,0.000000,0.000000,1000.000000,0.000000,-4,1.513793,2.907369,3.134705,117,ok,,0.001617,default,2.907369,2.907369,2.907369,0,0,0.000000
4460,39.094478,9.083915,-0.240527,-0.748368,0.000000,0.000000,1000.000000,0.000000,270,1.543971,2.960697,3.111351,117,ok,,0.001647,default,2.960697,2.960697,2.960697,0,0,0.000000
4461,49.714399,30.126001,-0.006438,-0.889238,0.000000,0.000000,1000.000000,0.000000,12,1.559671,3.094122,3.130303,117,ok,,0.001062,default,3.094122,3.094122,3.094122,0,0,0.000000
4462,61.138859,15.399845,0.125196,0.036734,0.000000,0.000000,1000.000000,0.000000,-7,1.597775,2.943624,3.132125,117,ok,,0.001772,default,2.943624,2.943624,2.943624,0,0,0.000000
4463,77.651090,76.541473,-0.164222,-0.071738,0.000000,0.000000,1000.000000,0.000000,14,1.546639,2.930205,3.079308,117,ok,,0.002069,default,2.930205,2.930205,2.930205,0,0,0.000000
4464,28.417380,13.687142,0.266643,0.971178,0.000000,0.000000,1000.000000,0.000000,-1,1.784541,3.002843,3.126707,117,ok,,0.001409,default,3.002843,3.002843,3.002843,0,0,0.000000
4465,78.063124,9.788765,-0.094227,-0.516826,0.000000,0.000000,1000.000000,0.000000,44,1.543011,3.066764,3.141453,117,ok,,0.001776,default,3.066764,3.066764,3.066764,0,0,0.000000
4466,78.248990,24.551122,0.074723,0.431839,0.000000,0.000000,1000.000000,0.000000,-1,1.764110,2.994854,3.139076,117,ok,,0.001643,default,2.994854,2.994854,2.994854,0,0,0.000000
4467,57.258794,48.929744,-0.254539,-0.459820,0.000000,0.000000,1000.000000,0.000000,95,1.594835,3.069299,3.139562,117,ok,,0.001633,default,3.069299,3.069299,3.069299,0,0,0.000000
4468,30.852074,18.529110,0.214010,0.622872,0.000000,0.000000,1000.000000,0.000000,-2,1.646786,3.019297,3.133005,117,ok,,0.001575,default,3.019297,3.019297,3.019297,0,0,0.000000
4469,59.928740,40.630866,0.148675,0.762765,0.000000,0.000000,1000.000000,0.000000,-1,1.670602,2.962242,3.116234,117,ok,,0.001544,default,2.962242,2.962242,2.962242,0,0,0.000000
4470,48.289802,5.186507,-0.020459,-0.162214,0.000000,0.000000,1000.000000,0.000000,3,1.673033,3.031104,3.137929,117,ok,,0.001281,default,3.031104,3.031104,3.031104,0,0,0.000000
4471,69.350894,68.259052,0.290049,0.198195,0.000000,0.000000,1000.000000,0.000000,-10,1.562751,3.047519,3.140555,117,ok,,0.002209,default,3.047519,3.047519,3.047519,0,0,0.000000
4472,36.699087,19.642887,-0.178316,-0.845683,0.000000,0.000000,1000.000000,0.000000,291,1.543011,2.847399,3.138613,117,ok,,0.001101,default,2.847399,2.847399,2.847399,0,0,0.000000
4473,45.406017,18.353066,0.228585,-0.024383,0.000000,0.000000,1000.000000,0.000000,-17,1.601709,3.014539,3.137525,117,ok,,0.001986,default,3.014539,3.014539,3.014539,0,0,0.000000
4474,63.531500,19.708945,-0.202316,0.925777,0.000000,0.000000,1000.000000,0.000000,1,1.949892,3.018590,3.136712,117,ok,,0.001812,default,3.018590,3.018590,3.018590,0,0,0.000000
4475,72.230309,47.091390,0.087102,-0.967858,0.000000,0.000000,1000.000000,0.000000,-228,1.703109,2.937357,3.135127,117,ok,,0.001372,default,2.937357,2.937357,2.937357,0,0,0.000000
4476,34.866263,32.728116,-0.044495,0.113400,0.000000,0.000000,1000.000000,0.000000,2,1.672243,2.984982,3.112339,117,ok,,0.001697,default,2.984982,2.984982,2.984982,0,0,0.000000
4477,64.753823,25.016660,-0.278584,0.254758,0.000000,0.000000,1000.000000,0.000000,7,1.580795,3.015708,3.136325,117,ok,,0.001740,default,3.015708,3.015708,3.015708,0,0,0.000000
