a,D_gr,delta_percent_q0star_minus_3p000000eminus_03,delta_percent_q0star_minus_2p900000eminus_03,delta_percent_q0star_minus_2p800000eminus_03,delta_percent_q0star_minus_2p700000eminus_03,delta_percent_q0star_minus_2p600000eminus_03,delta_percent_q0star_minus_2p500000eminus_03,delta_percent_q0star_minus_2p400000eminus_03,delta_percent_q0star_minus_2p300000eminus_03,delta_percent_q0star_minus_2p200000eminus_03,delta_percent_q0star_minus_2p100000eminus_03,delta_percent_q0star_minus_2p000000eminus_03,delta_percent_q0star_minus_1p900000eminus_03,delta_percent_q0star_minus_1p800000eminus_03,delta_percent_q0star_minus_1p700000eminus_03,delta_percent_q0star_minus_1p600000eminus_03,delta_percent_q0star_minus_1p500000eminus_03,delta_percent_q0star_minus_1p400000eminus_03,delta_percent_q0star_minus_1p300000eminus_03,delta_percent_q0star_minus_1p200000eminus_03,delta_percent_q0star_minus_1p100000eminus_03,delta_percent_q0star_minus_1p000000eminus_03
6.030075187969925476e-01,5.574727832948807027e-01,-1.007555709664345756e+01,-9.761267965381227540e+00,-9.445564488984702578e+00,-9.128439323028894492e+00,-8.809884986802609674e+00,-8.489893706532372519e+00,-8.168457800765583698e+00,-7.845569822145733063e+00,-7.521222109793306743e+00,-7.195406551808752660e+00,-6.868115561627448074e+00,-6.539341416582205468e+00,-6.209075982803544669e+00,-5.877311281468886150e+00,-5.544039632408731322e+00,-5.209252602025649104e+00,-4.872942307995405287e+00,-4.535100748333960041e+00,-4.195719260301164155e+00,-3.854790195688567955e+00,-3.512304646486183124e+00
6.054887218045112984e-01,5.593002043964678816e-01,-1.007643242599455746e+01,-9.762117144755707798e+00,-9.446387253556675745e+00,-9.129235482869194840e+00,-8.810654344893936951e+00,-8.490636137798700744e+00,-8.169173040555833154e+00,-7.846257664323703196e+00,-7.521882369593835271e+00,-7.196039092818514504e+00,-6.868720087450262746e+00,-6.539917724837879476e+00,-6.209623964169789900e+00,-5.877830634375132313e+00,-5.544530145762387896e+00,-5.209714161510414776e+00,-4.873374589598327589e+00,-4.535503614999233157e+00,-4.196092461374367311e+00,-3.855133513407328127e+00,-3.512617884928777023e+00
6.079699248120301602e-01,5.611218915055430356e-01,-1.007730063624144634e+01,-9.762959414031547212e+00,-9.447203332002173326e+00,-9.130025182491996460e+00,-8.811417450270450757e+00,-8.491372526313913482e+00,-8.169882469387669488e+00,-7.846939927611576771e+00,-7.522537259614671790e+00,-7.196666495592232593e+00,-6.869319711271844042e+00,-6.540489352493202624e+00,-6.210167487910895012e+00,-5.878345777835543906e+00,-5.545016674376661570e+00,-5.210171979863152281e+00,-4.873803371452967603e+00,-4.535903199838614341e+00,-4.196462641725355880e+00,-3.855474035002779409e+00,-3.512928590062394996e+00
6.104511278195489110e-01,5.629378379239305952e-01,-1.007816179996691019e+01,-9.763794838163255108e+00,-9.448012806319098900e+00,-9.130808484900896360e+00,-8.812174366835593631e+00,-8.492102929204213169e+00,-8.170586160564454303e+00,-7.847616666658266737e+00,-7.523186834431808911e+00,-7.197288802769065796e+00,-6.869914477928325880e+00,-6.541056347360308720e+00,-6.210706592658429948e+00,-5.878856749299953499e+00,-5.545499258984843749e+00,-5.210626083191206348e+00,-4.874228686870069716e+00,-4.536299533189270150e+00,-4.196829826616029102e+00,-3.855811787741366459e+00,-3.513236782039522499e+00
6.129323308270677728e-01,5.647480373026525502e-01,-1.007901598891728945e+01,-9.764623482831694901e+00,-9.448815739101720013e+00,-9.131585450879505572e+00,-8.812925157447137892e+00,-8.492827404257763391e+00,-8.171284167627050010e+00,-7.848287934122887499e+00,-7.523831148113944600e+00,-7.197906058624574221e+00,-6.870504429880059050e+00,-6.541618756301338600e+00,-6.211241318338978523e+00,-5.879363583882065036e+00,-5.545977939620192920e+00,-5.211076499750348034e+00,-4.874650567398342460e+00,-4.536692646146459396e+00,-4.197194039102131846e+00,-3.856146799196082942e+00,-3.513542478845520733e+00
6.154135338345865236e-01,5.665524836419277843e-01,-1.007986327401970605e+01,-9.765445414435999893e+00,-9.449612181948902290e+00,-9.132356139030276765e+00,-8.813669883937222949e+00,-8.493546009916979500e+00,-8.171976533274296628e+00,-7.848953780709321926e+00,-7.524470254233562194e+00,-7.198518309046432861e+00,-6.871089607251564146e+00,-6.542176625246101551e+00,-6.211771706155327699e+00,-5.879866314582797848e+00,-5.546452755629466935e+00,-5.211523259911535533e+00,-4.875069042854317303e+00,-4.537082570552940730e+00,-4.197555300138116507e+00,-3.856479097242988097e+00,-3.513845696781903616e+00
6.178947368421052744e-01,5.683511712911728520e-01,-1.008070372539893000e+01,-9.766260700085405588e+00,-9.450402189154511134e+00,-9.133120605811916093e+00,-8.814408607132115492e+00,-8.494258805271167390e+00,-8.172663303061268536e+00,-7.849614255199854007e+00,-7.525104205877776842e+00,-7.199125601511073391e+00,-6.871670064344957751e+00,-6.542729999209406344e+00,-6.212297798568157781e+00,-5.880364997499166968e+00,-5.546923745685927720e+00,-5.211966396128545398e+00,-4.875484141351213552e+00,-4.537469338988893597e+00,-4.197913653216438945e+00,-3.856808710057860079e+00,-3.514146477238379251e+00
6.203759398496241362e-01,5.701440949490016452e-01,-1.008153741239387635e+01,-9.767069407591792540e+00,-9.451185817667097311e+00,-9.133878905576198193e+00,-8.815141386871243157e+00,-8.494965850049515765e+00,-8.173344525355872747e+00,-7.850269404487964842e+00,-7.525733055658827553e+00,-7.199727985060905944e+00,-6.872245860981818666e+00,-6.543278922307957046e+00,-6.212819639278436057e+00,-5.880859675217092963e+00,-5.547390947802015582e+00,-5.212405942906423562e+00,-4.875895889327170885e+00,-4.537852984761855168e+00,-4.198269131068966153e+00,-3.857135666113110428e+00,-3.514444844441309002e+00
6.228571428571428870e-01,5.719312496632248388e-01,-1.008236440357371499e+01,-9.767871605462145723e+00,-9.451963127050868607e+00,-9.134631104838332405e+00,-8.815868282026025682e+00,-8.495667204614257173e+00,-8.174020251296841622e+00,-7.850919273610112548e+00,-7.526356855724436024e+00,-7.200325510282320707e+00,-6.872817029261638844e+00,-6.543823437776660867e+00,-6.213337273210241207e+00,-5.881350373504475648e+00,-5.547854399341781040e+00,-5.212841936771162921e+00,-4.876304311636385336e+00,-4.538233541897271905e+00,-4.198621747698780382e+00,-3.857459994174564422e+00,-3.514740807971092451e+00
6.253383458646617488e-01,5.737126308308510003e-01,-1.008318476675374420e+01,-9.768667362891754635e+00,-9.452734179447995544e+00,-9.135377284330868264e+00,-8.816589350518141188e+00,-8.496362929954292653e+00,-8.174690534753134230e+00,-7.851563931130151275e+00,-7.526975657768048222e+00,-7.200918229284416938e+00,-6.873383605107822980e+00,-6.544363587984941333e+00,-6.213850746494279598e+00,-5.881837122467651113e+00,-5.548314137033071525e+00,-5.213274416240062159e+00,-4.876709459893296739e+00,-4.538611045129213650e+00,-4.198971521695633591e+00,-3.857781723298710386e+00,-3.515034382051233308e+00
6.278195488721804995e-01,5.754882341980854799e-01,-1.008399856901079517e+01,-9.769456749757397418e+00,-9.453499039541814142e+00,-9.136117492704402210e+00,-8.817304649337442513e+00,-8.497053087678894556e+00,-8.175355432284391100e+00,-7.852203441104668613e+00,-7.527589513038645208e+00,-7.201506195678347488e+00,-6.873945628684072773e+00,-6.544899414452148179e+00,-6.214360106451823462e+00,-5.882319956485218881e+00,-5.548770196979382341e+00,-5.213703421793108639e+00,-4.877111376353933103e+00,-4.538985529891504278e+00,-4.199318476165189828e+00,-3.858100882829817113e+00,-3.515325585476353876e+00
6.303007518796992503e-01,5.772580558603311873e-01,-1.008480587669837369e+01,-9.770239836610977946e+00,-9.454257774521341418e+00,-9.136851781953140517e+00,-8.818014234559354847e+00,-8.497737740011880092e+00,-8.176015003102641288e+00,-7.852837844257476441e+00,-7.528198472350599246e+00,-7.202089464557423604e+00,-6.874503144330982529e+00,-6.545430957863128896e+00,-6.214865401579192650e+00,-5.882798914143863023e+00,-5.549222614671373677e+00,-5.214128995845120684e+00,-4.877510082481275155e+00,-4.539357032309021989e+00,-4.199662638660417890e+00,-3.858417502397224919e+00,-3.515614441542611601e+00
6.327819548872181121e-01,5.790220922621883703e-01,-1.008560675546156027e+01,-9.771016694673390290e+00,-9.455010454046901103e+00,-9.137580208796046932e+00,-8.818718161362038899e+00,-8.498416949785907448e+00,-8.176669309035236921e+00,-7.853467186566361669e+00,-7.528802586093123139e+00,-7.202668092477710005e+00,-6.875056200504380932e+00,-6.545958258083012460e+00,-6.215366681532899840e+00,-5.883274038175914100e+00,-5.549671424998265046e+00,-5.214551182718899724e+00,-4.877905605400641775e+00,-4.539725589189489874e+00,-4.200004041114926423e+00,-3.858731611912987969e+00,-3.515900977979912856e+00
6.352631578947368629e-01,5.807803401974543922e-01,-1.008640127025139499e+01,-9.771787395828701150e+00,-9.455757150216660634e+00,-9.138302834607983982e+00,-8.819416484084376506e+00,-8.499090780437070336e+00,-8.177318414488828680e+00,-7.854091519185361747e+00,-7.529401904239778176e+00,-7.203242137439459292e+00,-6.875604849715493572e+00,-6.546481362208376176e+00,-6.215863997114984940e+00,-5.883745375398836686e+00,-5.550116662258876232e+00,-5.214970028618955311e+00,-4.878297977814855635e+00,-4.540091238015349973e+00,-4.200342719778227263e+00,-3.859043241569194205e+00,-3.516185226886162862e+00
6.377443609022557247e-01,5.825327967991362765e-01,-1.008718948379755886e+01,-9.772552011071601541e+00,-9.456497935981948544e+00,-9.139019723794795880e+00,-8.820109287671650478e+00,-8.499759294430832668e+00,-8.177962384840068211e+00,-7.854710896789448782e+00,-7.529996474772067572e+00,-7.203811657277850777e+00,-6.876149146876248786e+00,-6.547000352652165844e+00,-6.216357398651140898e+00,-5.884212975042621530e+00,-5.550558382008079050e+00,-5.215385579981101749e+00,-4.878687236290611295e+00,-4.540454015299340007e+00,-4.200678713510178852e+00,-3.859352420187438071e+00,-3.516467223009002385e+00
6.402255639097744755e-01,5.842794592884935634e-01,-1.008797143344009228e+01,-9.773310571771506972e+00,-9.457232846249693736e+00,-9.139730904726068417e+00,-8.820796610002124893e+00,-8.500422513980314676e+00,-8.178601246986803019e+00,-7.855325337947427933e+00,-7.530586308269693774e+00,-7.204376669812263323e+00,-6.876689109268885325e+00,-6.547515231592985430e+00,-6.216846895719922550e+00,-5.884676848292945017e+00,-5.550996612653138484e+00,-5.215797842760983904e+00,-4.879073380347016098e+00,-4.540813915600330652e+00,-4.201012022597471862e+00,-3.859659133947497267e+00,-3.516746962267498056e+00
6.427067669172933373e-01,5.860203253833000669e-01,-1.008874720844120532e+01,-9.774063133124805347e+00,-9.457961941531566552e+00,-9.140436433574686603e+00,-8.821478488353486469e+00,-8.501080485393787356e+00,-8.179235053893783913e+00,-7.855934889856661663e+00,-7.531171482533510542e+00,-7.204937218093014906e+00,-6.877224781985360913e+00,-6.548026024396621736e+00,-6.217332523097728547e+00,-5.885137034427308400e+00,-5.551431371141092974e+00,-5.216206849072168694e+00,-4.879456439276198765e+00,-4.541170958652790191e+00,-4.201342676069764082e+00,-3.859963394000856862e+00,-3.517024469548520660e+00
6.451879699248120881e-01,5.877553932295291883e-01,-1.008951687032150879e+01,-9.774809763316074651e+00,-9.458685297042647377e+00,-9.141136383345660477e+00,-8.822154979494417404e+00,-8.501733268083560446e+00,-8.179863873535593299e+00,-7.856539617209835846e+00,-7.531752053849493755e+00,-7.205493359242795215e+00,-6.877756226692542718e+00,-6.548532776357676610e+00,-6.217814329485390701e+00,-5.885593589460697217e+00,-5.551862694237807538e+00,-5.216612645782285895e+00,-4.879836460646546747e+00,-4.541525177897909771e+00,-4.201670720139460080e+00,-3.860265245747545038e+00,-3.517299787063416616e+00
6.476691729323308389e-01,5.894846612703950051e-01,-1.009028047692175356e+01,-9.775550523285813753e+00,-9.459402982374479407e+00,-9.141830823447113730e+00,-8.822826139143927549e+00,-8.502380914048639937e+00,-8.180487768280618965e+00,-7.857139581470275580e+00,-7.532328063773720217e+00,-7.206045143637187067e+00,-6.878283500703716413e+00,-6.549035531646880237e+00,-6.218292356471071258e+00,-5.886046564993712593e+00,-5.552290617974096953e+00,-5.217015273241236706e+00,-4.880213488904207253e+00,-4.541876599111341228e+00,-4.201996196668775774e+00,-3.860564754981319791e+00,-3.517572952660860341e+00
6.501503759398497007e-01,5.912081282463516052e-01,-1.009103808560445259e+01,-9.776285466840720417e+00,-9.460115061582378360e+00,-9.142519819747739973e+00,-8.823492021990290368e+00,-8.503023467986880135e+00,-8.181106794977715424e+00,-7.857734840923580322e+00,-7.532899553738285015e+00,-7.206592615007107128e+00,-6.878806657046471429e+00,-6.549534333330318425e+00,-6.218766638637235999e+00,-5.886496008281246084e+00,-5.552715177658766876e+00,-5.217414765379613684e+00,-4.880587565422143115e+00,-4.542225280928647635e+00,-4.202319143236812771e+00,-3.860861936477534062e+00,-3.517843999893745188e+00
6.526315789473684514e-01,5.929257931950929761e-01,-1.009178975326439343e+01,-9.777014643848058739e+00,-9.460821593270466678e+00,-9.143203434633157656e+00,-8.824152681709714230e+00,-8.503661001023010257e+00,-8.181721005040598627e+00,-7.858325450728148809e+00,-7.533466565055667807e+00,-7.207135810538472853e+00,-6.879325744529066533e+00,-6.550029223388559529e+00,-6.219237203665036517e+00,-5.886941962299176545e+00,-5.553136407891436477e+00,-5.217811149804597370e+00,-4.880958728548056236e+00,-4.542571270311960951e+00,-4.202639593204746227e+00,-3.861156803736663701e+00,-3.518112958084320230e+00
6.551127819548873132e-01,5.946376554515536705e-01,-1.009253553633900680e+01,-9.777738147880787878e+00,-9.461522630674647161e+00,-9.143881727060680475e+00,-8.824808170984386635e+00,-8.504293586224811463e+00,-8.182330444530011349e+00,-7.858911462964280226e+00,-7.534029138922949009e+00,-7.207674760969351446e+00,-6.879840807804972869e+00,-6.550520242735165866e+00,-6.219704098157480487e+00,-5.887384465809473610e+00,-5.553554342575123037e+00,-5.218204447893264764e+00,-4.881327013650953006e+00,-4.542914578008867110e+00,-4.202957575779486810e+00,-3.861449371238931505e+00,-3.518379852387779838e+00
6.575939849624060640e-01,5.963437146479078077e-01,-1.009327549081849718e+01,-9.778456033660729574e+00,-9.462218221743105673e+00,-9.144554752612481963e+00,-8.825458541520282196e+00,-8.504921254027241417e+00,-8.182935154233602404e+00,-7.859492926682021263e+00,-7.534587316425949588e+00,-7.208209499622875605e+00,-6.880351887435620206e+00,-6.551007431234659784e+00,-6.220167389672750957e+00,-5.887823553423425338e+00,-5.553969014928478387e+00,-5.218594674883267892e+00,-4.881692453166525780e+00,-4.543255216579860978e+00,-4.203273116075321170e+00,-3.861739654430757618e+00,-3.518644703853958333e+00
6.600751879699249258e-01,5.980439707135699612e-01,-1.009400967225571044e+01,-9.779168337620651741e+00,-9.462908409214987770e+00,-9.145222563547742212e+00,-8.826103844064435933e+00,-8.505544036714670852e+00,-8.183535169743962001e+00,-7.860069887947860323e+00,-7.535141138543550277e+00,-7.208740106574833106e+00,-6.880859019951650168e+00,-6.551490827720171772e+00,-6.220627093734371726e+00,-5.888259255663329306e+00,-5.554380457497664736e+00,-5.218981862890612611e+00,-4.882055076641312219e+00,-4.543593200372897378e+00,-4.203586235174284980e+00,-3.862027669711739719e+00,-3.518907529487393937e+00
6.625563909774436766e-01,5.997384238751948260e-01,-1.009473813577610457e+01,-9.779875098371611841e+00,-9.463593230696904612e+00,-9.145885208853307802e+00,-8.826744128421974978e+00,-8.506161968535451479e+00,-8.184130521534370928e+00,-7.860642389890180937e+00,-7.535690646151649297e+00,-7.209266609660287095e+00,-6.881362237912615143e+00,-6.551970470010867409e+00,-6.221083226982459635e+00,-5.888691599022569889e+00,-5.554788702168208303e+00,-5.219366075623456780e+00,-4.882414910775904282e+00,-4.543928545498434168e+00,-4.203896950184748960e+00,-3.862313434421961400e+00,-3.519168342306002284e+00
6.650375939849624274e-01,6.014270746566772186e-01,-1.009546093608708084e+01,-9.780576356674050231e+00,-9.464272718737301915e+00,-9.146542734292921750e+00,-8.827379443472592513e+00,-8.506775085675883474e+00,-8.184721235032640152e+00,-7.861210472743442423e+00,-7.536235880027305711e+00,-7.209789027817225637e+00,-6.881861569964805803e+00,-6.552446394928427509e+00,-6.221535808798117628e+00,-5.889120606023912963e+00,-5.555193780176259644e+00,-5.219747320258056433e+00,-4.882771979466644652e+00,-4.544261269805286219e+00,-4.204205274298454142e+00,-3.862596966829650924e+00,-3.519427151397914066e+00
6.675187969924812892e-01,6.031099238791519657e-01,-1.009617812748743582e+01,-9.781272155409901359e+00,-9.464946916784668929e+00,-9.147195182455359230e+00,-8.828009837186653996e+00,-8.507383426234984114e+00,-8.185307348071928502e+00,-7.861774173891474149e+00,-7.536776880852599447e+00,-7.210307383287566374e+00,-6.882357040897928435e+00,-6.552918638313719235e+00,-6.221984861265685396e+00,-5.889546295276525179e+00,-5.555595722119764268e+00,-5.220125604661276952e+00,-4.883126303846571759e+00,-4.544591392857042500e+00,-4.204511216845952859e+00,-3.862878286119178828e+00,-3.519683961976964426e+00
6.700000000000000400e-01,6.047869726609939045e-01,-1.009688976387669967e+01,-9.781962539555403069e+00,-9.465615914469127645e+00,-9.147842592801350037e+00,-8.828635356641118648e+00,-8.507987030200069967e+00,-8.185888943595815093e+00,-7.862333527909401099e+00,-7.537313689218748003e+00,-7.210821701572076137e+00,-6.882848671700078746e+00,-6.553387235042602121e+00,-6.222430409136181950e+00,-5.889968681531368766e+00,-5.555994557969409442e+00,-5.220500940557928793e+00,-4.883477902325199516e+00,-4.544918935909263880e+00,-4.204814783350859564e+00,-3.863157412379552014e+00,-3.519938775436691092e+00
6.724812030075189018e-01,6.064582224178185488e-01,-1.009759589876403219e+01,-9.782647556154794088e+00,-9.466279743290662907e+00,-9.148485001709207864e+00,-8.829256048034965332e+00,-8.508585939422957267e+00,-8.186466045566312744e+00,-7.862888566604728346e+00,-7.537846345629898970e+00,-7.211332011386415886e+00,-6.883336479611418035e+00,-6.553852219041793603e+00,-6.222872479791543121e+00,-5.890387775735174358e+00,-5.556390317079295649e+00,-5.220873343477584250e+00,-4.883826790627205483e+00,-4.545243921887380800e+00,-4.205115975582417676e+00,-3.863434366593021974e+00,-3.520191589402913213e+00
6.749624060150376526e-01,6.081236748624806454e-01,-1.009829658527713470e+01,-9.783327254294569286e+00,-9.466938432181590812e+00,-9.149122442519260545e+00,-8.829871956704192115e+00,-8.509180197596771578e+00,-8.187038676290898209e+00,-7.863439319057140331e+00,-7.538374890506944759e+00,-7.211838344618210606e+00,-6.883820478185935343e+00,-6.554313623303876568e+00,-6.223311103209904438e+00,-5.890803589003221319e+00,-5.556783028197131102e+00,-5.221242832702493786e+00,-4.884172981830150029e+00,-4.545566375364888501e+00,-4.205414795166783293e+00,-3.863709170624163303e+00,-3.520442404581265894e+00
6.774436090225564033e-01,6.097833320050759509e-01,-1.009899187617103244e+01,-9.784001685078928645e+00,-9.467592014947364021e+00,-9.149754945577409870e+00,-8.830483127136682597e+00,-8.509769850233745103e+00,-8.187606863089587961e+00,-7.863985811657591363e+00,-7.538899364191462560e+00,-7.212340736285677956e+00,-6.884300729037229338e+00,-6.554771479902418818e+00,-6.223746311932080388e+00,-5.891216195750319073e+00,-5.557172719474725575e+00,-5.221609431217509645e+00,-4.884516486401260238e+00,-4.545886322542618707e+00,-4.205711307876539351e+00,-3.863981847209347897e+00,-3.520691286821461485e+00
