z,a,D_lcdm,D_psitmg_raw,D_psitmg_calibrated,f_lcdm,f_psitmg,growth_boost_percent,growth_ratio_percent,growth_ratio_calibrated_percent
9.047365620010645,0.09952857672546214,0.09945015793998324,0.10611162071752553,0.08977902301737832,0.9986331457242479,1.084469986708214,8.595432802474607,6.69829280870764,-9.724604890463134
8.941548183254344,0.10058795487049102,0.10050724882874845,0.10733631701839172,0.0908152152519448,0.9986368807721194,1.0832287655221242,8.470735096885326,6.794602647296743,-9.643118968779694
8.83793642522147,0.10164733301551988,0.1015643285913409,0.10856068819704759,0.09185113240679611,0.9986408019615074,1.0819957928677877,8.346844104762827,6.888599277663297,-9.563590208553705
8.736462093862817,0.10270671116054875,0.10262139761923968,0.10978471581753889,0.09288675888362218,0.9986448931562312,1.0807722623628322,8.223881158300056,6.980335840754734,-9.485973648240813
8.637059724349157,0.10376608930557762,0.10367845628583358,0.11100838342684857,0.09392208076183839,0.9986491392255721,1.0795592293856076,8.101953627354975,7.069865238740575,-9.410224528322075
8.53966649823143,0.10482546745060649,0.1047355049464212,0.11223167649964101,0.09495708575183467,0.9986535260399373,1.07835761579996,7.981155393911378,7.157240094516731,-9.336298325566675
8.44422211105553,0.10588484559563535,0.10579254393821091,0.11345458216617313,0.09599176296476632,0.9986580404667846,1.077168229825658,7.861568843142416,7.242512508667243,-9.264150958661919
8.350668647845469,0.10694422374066423,0.10684957358032088,0.11467708913093592,0.09702610284371811,0.9986626703667942,1.0759917727579087,7.743265537572623,7.325734009346283,-9.193738830617114
8.258950465914664,0.10800360188569309,0.10790659417486576,0.11589918745808599,0.09806009698216203,0.9986674045068389,1.074828856431631,7.626307976117651,7.406955380565531,-9.125018974046379
8.169014084507044,0.10906298003072196,0.10896360601680254,0.11712086855568858,0.09909373811062558,0.9986722317951596,1.0736800044232955,7.510749797589336,7.486226674278905,-9.057949040943994
8.080808080808081,0.11012235817575082,0.11002060938092682,0.11834212512585843,0.10012702005450691,0.9986771422770263,1.0725456557285282,7.396636042262724,7.5635972130638125,-8.992487300415796
7.994282991900906,0.1111817363207797,0.11107760452865724,0.11956295094124084,0.10115993754495972,0.9986821266284645,1.071426180417259,7.284004774810305,7.639115417180641,-8.928592785000895
7.9093912222746585,0.11224111446580856,0.11213459171078459,0.12078334083080819,0.10219248620687595,0.9986871759468198,1.0703218807475166,7.172887218941454,7.712828831918602,-8.866225267534869
7.82608695652174,0.11330049261083742,0.11319157116747192,0.12200329050054332,0.10322466240716938,0.9986922817509335,1.0692330055108172,7.063309194320587,7.78478401013983,-8.805345360526942
7.7443260768874485,0.1143598707558663,0.11424854312825444,0.12322279651923158,0.1042564632427546,0.9986974359813079,1.0681597507784415,6.955291191759272,7.855026545855136,-8.745914487752213
7.664066085360258,0.11541924890089517,0.11530550781203959,0.12444185631728946,0.1052878865395559,0.9987026310002639,1.0671022596436581,6.848848347869842,7.923601117253743,-8.687894847844992
