w0,wa,omega_m,chi2_total,chi2_sn,chi2_bao,chi2_cmb,accepted
-2.353696384394970420e-01,-2.997000001575413020e+00,3.121539187180041308e-01,1.175326857544708901e+03,9.557218634705432123e+02,2.195137445790706465e+02,9.124949509504762246e-02,0.000000000000000000e+00
-2.353696384394970420e-01,-2.997000001575413020e+00,3.121539187180041308e-01,1.175326857544708901e+03,9.557218634705432123e+02,2.195137445790706465e+02,9.124949509504762246e-02,0.000000000000000000e+00
-2.353696384394970420e-01,-2.997000001575413020e+00,3.121539187180041308e-01,1.175326857544708901e+03,9.557218634705432123e+02,2.195137445790706465e+02,9.124949509504762246e-02,0.000000000000000000e+00
-2.353696384394970420e-01,-2.997000001575413020e+00,3.121539187180041308e-01,1.175326857544708901e+03,9.557218634705432123e+02,2.195137445790706465e+02,9.124949509504762246e-02,0.000000000000000000e+00
-2.353696384394970420e-01,-2.997000001575413020e+00,3.121539187180041308e-01,1.175326857544708901e+03,9.557218634705432123e+02,2.195137445790706465e+02,9.124949509504762246e-02,0.000000000000000000e+00
-2.337539311767158901e-01,-2.968916113485004615e+00,3.119331822279112210e-01,1.176958241621046454e+03,9.528226241170757476e+02,2.241280807163996087e+02,7.536787571021947262e-03,1.000000000000000000e+00
-2.621910273078225107e-01,-2.951254531514466706e+00,3.038308322079545931e-01,1.173984065312177108e+03,9.816489903375704671e+02,1.922197677369253199e+02,1.153072376812444705e-01,1.000000000000000000e+00
-2.621910273078225107e-01,-2.951254531514466706e+00,3.038308322079545931e-01,1.173984065312177108e+03,9.816489903375704671e+02,1.922197677369253199e+02,1.153072376812444705e-01,0.000000000000000000e+00
-2.686320276039528832e-01,-2.881654596098703891e+00,2.954970807598615856e-01,1.177182413349624539e+03,9.896135284917053241e+02,1.849641606341511135e+02,2.604724223768026370e+00,1.000000000000000000e+00
-2.712188530363557337e-01,-2.879023700286010623e+00,2.935438733918877552e-01,1.177780347194857541e+03,9.936528597031712025e+02,1.808301405295860036e+02,3.297346962100380807e+00,1.000000000000000000e+00
-2.712188530363557337e-01,-2.879023700286010623e+00,2.935438733918877552e-01,1.177780347194857541e+03,9.936528597031712025e+02,1.808301405295860036e+02,3.297346962100380807e+00,0.000000000000000000e+00
-2.712188530363557337e-01,-2.879023700286010623e+00,2.935438733918877552e-01,1.177780347194857541e+03,9.936528597031712025e+02,1.808301405295860036e+02,3.297346962100380807e+00,0.000000000000000000e+00
-2.712188530363557337e-01,-2.879023700286010623e+00,2.935438733918877552e-01,1.177780347194857541e+03,9.936528597031712025e+02,1.808301405295860036e+02,3.297346962100380807e+00,0.000000000000000000e+00
-2.712188530363557337e-01,-2.879023700286010623e+00,2.935438733918877552e-01,1.177780347194857541e+03,9.936528597031712025e+02,1.808301405295860036e+02,3.297346962100380807e+00,0.000000000000000000e+00
-2.363783435701350411e-01,-2.992979670828820549e+00,3.056446741867258621e-01,1.172253800393391884e+03,9.611539692356118394e+02,2.108589065082267666e+02,2.409246495534015653e-01,1.000000000000000000e+00
-2.363783435701350411e-01,-2.992979670828820549e+00,3.056446741867258621e-01,1.172253800393391884e+03,9.611539692356118394e+02,2.108589065082267666e+02,2.409246495534015653e-01,0.000000000000000000e+00
-2.363783435701350411e-01,-2.992979670828820549e+00,3.056446741867258621e-01,1.172253800393391884e+03,9.611539692356118394e+02,2.108589065082267666e+02,2.409246495534015653e-01,0.000000000000000000e+00
-2.363783435701350411e-01,-2.992979670828820549e+00,3.056446741867258621e-01,1.172253800393391884e+03,9.611539692356118394e+02,2.108589065082267666e+02,2.409246495534015653e-01,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,1.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.639348845669229338e-01,-2.994877779630600312e+00,3.025392506252129743e-01,1.171963284679998878e+03,9.877446809093182765e+02,1.841676082322700267e+02,5.099553841076665678e-02,0.000000000000000000e+00
-2.382379076503532978e-01,-2.980499608744467732e+00,2.903101415676223596e-01,1.172184898541626126e+03,9.742578390729084958e+02,1.919027379131373436e+02,6.024321555580500309e+00,1.000000000000000000e+00
-2.382379076503532978e-01,-2.980499608744467732e+00,2.903101415676223596e-01,1.172184898541626126e+03,9.742578390729084958e+02,1.919027379131373436e+02,6.024321555580500309e+00,0.000000000000000000e+00
-2.382379076503532978e-01,-2.980499608744467732e+00,2.903101415676223596e-01,1.172184898541626126e+03,9.742578390729084958e+02,1.919027379131373436e+02,6.024321555580500309e+00,0.000000000000000000e+00
-2.382379076503532978e-01,-2.980499608744467732e+00,2.903101415676223596e-01,1.172184898541626126e+03,9.742578390729084958e+02,1.919027379131373436e+02,6.024321555580500309e+00,0.000000000000000000e+00
-2.382379076503532978e-01,-2.980499608744467732e+00,2.903101415676223596e-01,1.172184898541626126e+03,9.742578390729084958e+02,1.919027379131373436e+02,6.024321555580500309e+00,0.000000000000000000e+00
-2.382379076503532978e-01,-2.980499608744467732e+00,2.903101415676223596e-01,1.172184898541626126e+03,9.742578390729084958e+02,1.919027379131373436e+02,6.024321555580500309e+00,0.000000000000000000e+00
-2.382379076503532978e-01,-2.980499608744467732e+00,2.903101415676223596e-01,1.172184898541626126e+03,9.742578390729084958e+02,1.919027379131373436e+02,6.024321555580500309e+00,0.000000000000000000e+00
-2.382379076503532978e-01,-2.980499608744467732e+00,2.903101415676223596e-01,1.172184898541626126e+03,9.742578390729084958e+02,1.919027379131373436e+02,6.024321555580500309e+00,0.000000000000000000e+00
-2.382379076503532978e-01,-2.980499608744467732e+00,2.903101415676223596e-01,1.172184898541626126e+03,9.742578390729084958e+02,1.919027379131373436e+02,6.024321555580500309e+00,0.000000000000000000e+00
-2.382379076503532978e-01,-2.980499608744467732e+00,2.903101415676223596e-01,1.172184898541626126e+03,9.742578390729084958e+02,1.919027379131373436e+02,6.024321555580500309e+00,0.000000000000000000e+00
-2.382379076503532978e-01,-2.980499608744467732e+00,2.903101415676223596e-01,1.172184898541626126e+03,9.742578390729084958e+02,1.919027379131373436e+02,6.024321555580500309e+00,0.000000000000000000e+00
-2.382379076503532978e-01,-2.980499608744467732e+00,2.903101415676223596e-01,1.172184898541626126e+03,9.742578390729084958e+02,1.919027379131373436e+02,6.024321555580500309e+00,0.000000000000000000e+00
-2.382379076503532978e-01,-2.980499608744467732e+00,2.903101415676223596e-01,1.172184898541626126e+03,9.742578390729084958e+02,1.919027379131373436e+02,6.024321555580500309e+00,0.000000000000000000e+00
-2.209055690400760497e-01,-2.949397409769745959e+00,2.951569172277703212e-01,1.176027707365955393e+03,9.534265548045962078e+02,2.166912123905999863e+02,5.909940170759300671e+00,1.000000000000000000e+00
-2.346681841055204554e-01,-2.962304545397543176e+00,2.961510864981720115e-01,1.172848363610224851e+03,9.649855266016953692e+02,2.042793317940419229e+02,3.583505214487630930e+00,1.000000000000000000e+00
-2.150745879174436326e-01,-2.961936815710307869e+00,3.058737528623123314e-01,1.177411957122840249e+03,9.423526518626797497e+02,2.337580917615410385e+02,1.301213498619619768e+00,1.000000000000000000e+00
-2.150745879174436326e-01,-2.961936815710307869e+00,3.058737528623123314e-01,1.177411957122840249e+03,9.423526518626797497e+02,2.337580917615410385e+02,1.301213498619619768e+00,0.000000000000000000e+00
-2.150745879174436326e-01,-2.961936815710307869e+00,3.058737528623123314e-01,1.177411957122840249e+03,9.423526518626797497e+02,2.337580917615410385e+02,1.301213498619619768e+00,0.000000000000000000e+00
-2.150745879174436326e-01,-2.961936815710307869e+00,3.058737528623123314e-01,1.177411957122840249e+03,9.423526518626797497e+02,2.337580917615410385e+02,1.301213498619619768e+00,0.000000000000000000e+00
-2.150745879174436326e-01,-2.961936815710307869e+00,3.058737528623123314e-01,1.177411957122840249e+03,9.423526518626797497e+02,2.337580917615410385e+02,1.301213498619619768e+00,0.000000000000000000e+00
-2.150745879174436326e-01,-2.961936815710307869e+00,3.058737528623123314e-01,1.177411957122840249e+03,9.423526518626797497e+02,2.337580917615410385e+02,1.301213498619619768e+00,0.000000000000000000e+00
-2.150745879174436326e-01,-2.961936815710307869e+00,3.058737528623123314e-01,1.177411957122840249e+03,9.423526518626797497e+02,2.337580917615410385e+02,1.301213498619619768e+00,0.000000000000000000e+00
-2.150745879174436326e-01,-2.961936815710307869e+00,3.058737528623123314e-01,1.177411957122840249e+03,9.423526518626797497e+02,2.337580917615410385e+02,1.301213498619619768e+00,0.000000000000000000e+00
-2.182641044543575659e-01,-2.943712971690003233e+00,2.973140878565991851e-01,1.176947458948838175e+03,9.494075675968340420e+02,2.224701615613624881e+02,5.069729790641761547e+00,1.000000000000000000e+00
-2.182641044543575659e-01,-2.943712971690003233e+00,2.973140878565991851e-01,1.176947458948838175e+03,9.494075675968340420e+02,2.224701615613624881e+02,5.069729790641761547e+00,0.000000000000000000e+00
-2.035144490383305471e-01,-2.994539395263168480e+00,3.015224756775837234e-01,1.176149808335487478e+03,9.385589627351375839e+02,2.344129476902930946e+02,3.177897910056793229e+00,1.000000000000000000e+00
-1.917073004069066444e-01,-2.993646866074380686e+00,2.979337509980541920e-01,1.179481328218022554e+03,9.321024861588256272e+02,2.409381187159205240e+02,6.440723343276337332e+00,1.000000000000000000e+00
-2.473360422840129025e-01,-2.928705119701635162e+00,2.933683321378727782e-01,1.174635104716663591e+03,9.757976202525048848e+02,1.942847115473282429e+02,4.552772916830557293e+00,1.000000000000000000e+00
-2.473360422840129025e-01,-2.928705119701635162e+00,2.933683321378727782e-01,1.174635104716663591e+03,9.757976202525048848e+02,1.942847115473282429e+02,4.552772916830557293e+00,0.000000000000000000e+00
-2.473360422840129025e-01,-2.928705119701635162e+00,2.933683321378727782e-01,1.174635104716663591e+03,9.757976202525048848e+02,1.942847115473282429e+02,4.552772916830557293e+00,0.000000000000000000e+00
-2.473360422840129025e-01,-2.928705119701635162e+00,2.933683321378727782e-01,1.174635104716663591e+03,9.757976202525048848e+02,1.942847115473282429e+02,4.552772916830557293e+00,0.000000000000000000e+00
-2.473360422840129025e-01,-2.928705119701635162e+00,2.933683321378727782e-01,1.174635104716663591e+03,9.757976202525048848e+02,1.942847115473282429e+02,4.552772916830557293e+00,0.000000000000000000e+00
-2.473360422840129025e-01,-2.928705119701635162e+00,2.933683321378727782e-01,1.174635104716663591e+03,9.757976202525048848e+02,1.942847115473282429e+02,4.552772916830557293e+00,0.000000000000000000e+00
-2.302153718931609916e-01,-2.981593691234488031e+00,2.895193179832241670e-01,1.173045686502507124e+03,9.678987793409603455e+02,1.976020033115312060e+02,7.544903850015473701e+00,1.000000000000000000e+00
-2.302153718931609916e-01,-2.981593691234488031e+00,2.895193179832241670e-01,1.173045686502507124e+03,9.678987793409603455e+02,1.976020033115312060e+02,7.544903850015473701e+00,0.000000000000000000e+00
-2.302153718931609916e-01,-2.981593691234488031e+00,2.895193179832241670e-01,1.173045686502507124e+03,9.678987793409603455e+02,1.976020033115312060e+02,7.544903850015473701e+00,0.000000000000000000e+00
-2.302153718931609916e-01,-2.981593691234488031e+00,2.895193179832241670e-01,1.173045686502507124e+03,9.678987793409603455e+02,1.976020033115312060e+02,7.544903850015473701e+00,0.000000000000000000e+00
-2.302153718931609916e-01,-2.981593691234488031e+00,2.895193179832241670e-01,1.173045686502507124e+03,9.678987793409603455e+02,1.976020033115312060e+02,7.544903850015473701e+00,0.000000000000000000e+00
