alpha,k,P_R
-0.125,0.21544346900318845,1.935578017227763e-09
-0.125,0.24770763559917114,1.9264495971254903e-09
-0.125,0.2848035868435802,1.9173642277568083e-09
-0.125,0.32745491628777285,1.9083217060892487e-09
-0.125,0.37649358067924676,1.8993218300478695e-09
-0.125,0.43287612810830617,1.890364398510738e-09
-0.125,0.49770235643321137,1.8814492113044373e-09
-0.125,0.572236765935022,1.872576069199592e-09
-0.125,0.6579332246575682,1.863744773906417e-09
-0.125,0.7564633275546291,1.8549551280702858e-09
-0.125,0.8697490026177834,1.8462069352673202e-09
-0.125,1.0,1.8375000000000001e-09
-0.125,1.1497569953977356,1.8288341276927966e-09
-0.125,1.3219411484660286,1.8202091246878212e-09
-0.125,1.5199110829529332,1.8116247982405009e-09
-0.125,1.747528400007683,1.8030809565152679e-09
-0.125,2.009233002565046,1.7945774085812749e-09
-0.125,2.310129700083158,1.7861139644081278e-09
-0.125,2.6560877829466896,1.7776904348616384e-09
-0.125,3.0538555088334185,1.7693066316995985e-09
-0.125,3.5111917342151346,1.760962367567573e-09
-0.125,4.037017258596558,1.7526574559947121e-09
-0.125,4.641588833612782,1.7443917113895865e-09
-0.125,5.336699231206313,1.7361649490360375e-09
-0.125,6.135907273413176,1.7279769850890503e-09
-0.125,7.054802310718645,1.7198276365706457e-09
-0.125,8.111308307896872,1.7117167213657906e-09
-0.125,9.326033468832199,1.7036440582183289e-09
-0.125,10.722672220103231,1.6956094667269295e-09
-0.125,12.32846739442066,1.687612767341057e-09
-0.125,14.174741629268048,1.6796537813569567e-09
-0.125,16.297508346206435,1.6717323309136636e-09
-0.125,18.73817422860383,1.6638482389890259e-09
-0.125,21.544346900318867,1.65600132939575e-09
-0.125,24.77076355991714,1.6481914267774626e-09
-0.125,28.48035868435805,1.6404183566047924e-09
-0.125,32.745491628777316,1.63268194517147e-09
-0.125,37.649358067924716,1.6249820195904455e-09
-0.125,43.287612810830616,1.617318407790025e-09
-0.125,49.770235643321136,1.609690938510026e-09
-0.125,57.223676593502205,1.6020994412979494e-09
-0.125,65.79332246575683,1.5945437465051711e-09
-0.125,75.64633275546291,1.5870236852831499e-09
-0.125,86.97490026177834,1.5795390895796553e-09
-0.125,100.0,1.5720897921350108e-09
-0.1,0.0001,2.5878661156764086e-09
-0.1,0.00011497569953977356,2.5755733658848963e-09
-0.1,0.00013219411484660288,2.5633390084872255e-09
-0.1,0.0001519911082952933,2.5511627661108224e-09
-0.1,0.0001747528400007683,2.539044362700673e-09
-0.1,0.00020092330025650479,2.526983523513066e-09
-0.1,0.00023101297000831605,2.5149799751093648e-09
-0.1,0.00026560877829466864,2.5030334453498057e-09
-0.1,0.0003053855508833416,2.4911436633873297e-09
-0.1,0.0003511191734215131,2.4793103596614417e-09
-0.1,0.0004037017258596554,2.4675332658921003e-09
-0.1,0.0004641588833612782,2.4558121150736328e-09
-0.1,0.0005336699231206312,2.444146641468684e-09
-0.1,0.0006135907273413176,2.43253658060219e-09
-0.1,0.0007054802310718645,2.4209816692553843e-09
-0.1,0.0008111308307896872,2.4094816454598272e-09
-0.1,0.0009326033468832199,2.398036248491469e-09
-0.1,0.0010722672220103231,2.3866452188647385e-09
-0.1,0.0012328467394420659,2.375308298326658e-09
-0.1,0.0014174741629268048,2.3640252298509923e-09
-0.1,0.0016297508346206436,2.352795757632417e-09
-0.1,0.001873817422860383,2.341619627080722e-09
-0.1,0.0021544346900318843,2.330496584815039e-09
-0.1,0.0024770763559917113,2.3194263786580956e-09
-0.1,0.002848035868435802,2.3084087576305008e-09
-0.1,0.0032745491628777285,2.2974434719450505e-09
-0.1,0.0037649358067924675,2.2865302730010693e-09
-0.1,0.004328761281083062,2.2756689133787716e-09
-0.1,0.004977023564332114,2.264859146833652e-09
-0.1,0.00572236765935022,2.2541007282909026e-09
-0.1,0.006579332246575682,2.2433934138398602e-09
-0.1,0.007564633275546291,2.2327369607284702e-09
-0.1,0.008697490026177835,2.2221311273577886e-09
-0.1,0.01,2.2115756732765016e-09
-0.1,0.011497569953977356,2.2010703591754755e-09
-0.1,0.013219411484660288,2.19061494688233e-09
-0.1,0.01519911082952933,2.180209199356039e-09
-0.1,0.01747528400007685,2.1698528806815574e-09
-0.1,0.02009233002565048,2.1595457560644717e-09
-0.1,0.023101297000831605,2.149287591825676e-09
-0.1,0.026560877829466867,2.1390781553960758e-09
-0.1,0.030538555088334154,2.1289172153113134e-09
-0.1,0.03511191734215131,2.118804541206523e-09
-0.1,0.040370172585965536,2.108739903811105e-09
-0.1,0.04641588833612782,2.0987230749435297e-09
-0.1,0.05336699231206313,2.0887538275061635e-09
-0.1,0.061359072734131756,2.07883193548012e-09
-0.1,0.07054802310718646,2.068957173920138e-09
-0.1,0.08111308307896872,2.059129318949477e-09
-0.1,0.093260334688322,2.049348147754847e-09
-0.1,0.10722672220103231,2.0396134385813528e-09
-0.1,0.12328467394420659,2.029924970727469e-09
-0.1,0.14174741629268048,2.0202825245400338e-09
-0.1,0.16297508346206452,2.0106858814092726e-09
-0.1,0.1873817422860385,2.0011348237638385e-09
-0.1,0.21544346900318845,1.9916291350658817e-09
-0.1,0.24770763559917114,1.9821685998061386e-09
-0.1,0.2848035868435802,1.972753003499047e-09
-0.1,0.32745491628777285,1.9633821326778844e-09
-0.1,0.37649358067924676,1.9540557748899247e-09
-0.1,0.43287612810830617,1.944773718691626e-09
-0.1,0.49770235643321137,1.935535753643833e-09
-0.1,0.572236765935022,1.92634167030701e-09
-0.1,0.6579332246575682,1.917191260236488e-09
-0.1,0.7564633275546291,1.9080843159777426e-09
-0.1,0.8697490026177834,1.8990206310616884e-09
-0.1,1.0,1.8900000000000003e-09
-0.1,1.1497569953977356,1.8810222182804517e-09
-0.1,1.3219411484660286,1.872087082362281e-09
-0.1,1.5199110829529332,1.863194389671575e-09
-0.1,1.747528400007683,1.8543439385966763e-09
-0.1,2.009233002565046,1.8455355284836133e-09
-0.1,2.310129700083158,1.8367689596315514e-09
-0.1,2.6560877829466896,1.8280440332882634e-09
-0.1,3.0538555088334185,1.8193605516456258e-09
-0.1,3.5111917342151346,1.810718317835133e-09
-0.1,4.037017258596558,1.8021171359234336e-09
-0.1,4.641588833612782,1.7935568109078897e-09
-0.1,5.336699231206313,1.7850371487121538e-09
-0.1,6.135907273413176,1.7765579561817714e-09
-0.1,7.054802310718645,1.7681190410797997e-09
-0.1,8.111308307896872,1.7597202120824494e-09
-0.1,9.326033468832199,1.7513612787747492e-09
-0.1,10.722672220103231,1.743042051646226e-09
-0.1,12.32846739442066,1.7347623420866102e-09
-0.1,14.174741629268048,1.7265219623815595e-09
-0.1,16.297508346206435,1.7183207257084018e-09
-0.1,18.73817422860383,1.7101584461319011e-09
-0.1,21.544346900318867,1.7020349386000415e-09
-0.1,24.77076355991714,1.693950018939832e-09
-0.1,28.48035868435805,1.6859035038531301e-09
-0.1,32.745491628777316,1.677895210912487e-09
-0.1,37.649358067924716,1.6699249585570119e-09
-0.1,43.287612810830616,1.6619925660882549e-09
-0.1,49.770235643321136,1.6540978536661108e-09
-0.1,57.223676593502205,1.6462406423047415e-09
-0.1,65.79332246575683,1.6384207538685186e-09
-0.1,75.64633275546291,1.6306380110679846e-09
-0.1,86.97490026177834,1.6228922374558327e-09
-0.1,100.0,1.615183257422908e-09
-0.075,0.0001,2.6657598798915343e-09
-0.075,0.00011497569953977356,2.653006415534992e-09
-0.075,0.00013219411484660288,2.6403139659961452e-09
-0.075,0.0001519911082952933,2.6276822393693705e-09
-0.075,0.0001747528400007683,2.615110945145571e-09
-0.075,0.00020092330025650479,2.602599794205496e-09
-0.075,0.00023101297000831605,2.590148498813093e-09
-0.075,0.00026560877829466864,2.5777567726088903e-09
-0.075,0.0003053855508833416,2.565424330603408e-09
-0.075,0.0003511191734215131,2.553150889170607e-09
-0.075,0.0004037017258596554,2.540936166041367e-09
-0.075,0.0004641588833612782,2.5287798802969896e-09
-0.075,0.0005336699231206312,2.5166817523627428e-09
-0.075,0.0006135907273413176,2.504641504001429e-09
-0.075,0.0007054802310718645,2.492658858306987e-09
-0.075,0.0008111308307896872,2.480733539698121e-09
-0.075,0.0009326033468832199,2.4688652739119664e-09
-0.075,0.0010722672220103231,2.45705378799778e-09
-0.075,0.0012328467394420659,2.4452988103106623e-09
-0.075,0.0014174741629268048,2.433600070505312e-09
-0.075,0.0016297508346206436,2.421957299529806e-09
-0.075,0.001873817422860383,2.410370229619414e-09
-0.075,0.0021544346900318843,2.3988385942904383e-09
-0.075,0.0024770763559917113,2.387362128334087e-09
-0.075,0.002848035868435802,2.3759405678103733e-09
-0.075,0.0032745491628777285,2.364573650042046e-09
-0.075,0.0037649358067924675,2.3532611136085477e-09
-0.075,0.004328761281083062,2.3420026983400028e-09
-0.075,0.004977023564332114,2.330798145311235e-09
-0.075,0.00572236765935022,2.3196471968358115e-09
-0.075,0.006579332246575682,2.308549596460116e-09
-0.075,0.007564633275546291,2.2975050889574506e-09
-0.075,0.008697490026177835,2.2865134203221696e-09
-0.075,0.01,2.275574337763833e-09
-0.075,0.011497569953977356,2.264687589701395e-09
-0.075,0.013219411484660288,2.2538529257574176e-09
-0.075,0.01519911082952933,2.243070096752314e-09
-0.075,0.01747528400007685,2.232338854698614e-09
-0.075,0.02009233002565048,2.2216589527952654e-09
-0.075,0.023101297000831605,2.2110301454219544e-09
-0.075,0.026560877829466867,2.2004521881334577e-09
-0.075,0.030538555088334154,2.1899248376540218e-09
-0.075,0.03511191734215131,2.1794478518717675e-09
-0.075,0.040370172585965536,2.1690209898331205e-09
-0.075,0.04641588833612782,2.1586440117372706e-09
-0.075,0.05336699231206313,2.1483166789306577e-09
-0.075,0.061359072734131756,2.1380387539014824e-09
-0.075,0.07054802310718646,2.1278100002742434e-09
-0.075,0.08111308307896872,2.1176301828043005e-09
-0.075,0.093260334688322,2.1074990673724664e-09
-0.075,0.10722672220103231,2.0974164209796202e-09
-0.075,0.12328467394420659,2.087382011741351e-09
-0.075,0.14174741629268048,2.0773956088826233e-09
-0.075,0.16297508346206452,2.0674569827324687e-09
-0.075,0.1873817422860385,2.0575659047187063e-09
-0.075,0.21544346900318845,2.0477221473626855e-09
-0.075,0.24770763559917114,2.037925484274052e-09
-0.075,0.2848035868435802,2.0281756901455444e-09
-0.075,0.32745491628777285,2.0184725407478086e-09
-0.075,0.37649358067924676,2.008815812924245e-09
-0.075,0.43287612810830617,1.9992052845858743e-09
-0.075,0.49770235643321137,1.98964073470623e-09
-0.075,0.572236765935022,1.980121943316274e-09
-0.075,0.6579332246575682,1.9706486914993403e-09
-0.075,0.7564633275546291,1.9612207613860975e-09
-0.075,0.8697490026177834,1.9518379361495397e-09
-0.075,1.0,1.9425000000000003e-09
-0.075,1.1497569953977356,1.9332067381801875e-09
-0.075,1.3219411484660286,1.9239579369602473e-09
-0.075,1.5199110829529332,1.9147533836328453e-09
-0.075,1.747528400007683,1.9055928665082783e-09
-0.075,2.009233002565046,1.896476174909602e-09
-0.075,2.310129700083158,1.887403099167789e-09
-0.075,2.6560877829466896,1.878373430616905e-09
-0.075,3.0538555088334185,1.86938696158931e-09
-0.075,3.5111917342151346,1.860443485410884e-09
-0.075,4.037017258596558,1.8515427963962699e-09
-0.075,4.641588833612782,1.8426846898441469e-09
-0.075,5.336699231206313,1.8338689620325219e-09
-0.075,6.135907273413176,1.8250954102140426e-09
-0.075,7.054802310718645,1.8163638326113358e-09
-0.075,8.111308307896872,1.807674028412368e-09
-0.075,9.326033468832199,1.7990257977658243e-09
-0.075,10.722672220103231,1.790418941776514e-09
-0.075,12.32846739442066,1.7818532625007966e-09
-0.075,14.174741629268048,1.7733285629420284e-09
-0.075,16.297508346206435,1.7648446470460325e-09
-0.075,18.73817422860383,1.7564013196965893e-09
-0.075,21.544346900318867,1.7479983867109496e-09
-0.075,24.77076355991714,1.7396356548353693e-09
-0.075,28.48035868435805,1.7313129317406634e-09
-0.075,32.745491628777316,1.723030026017784e-09
-0.075,37.649358067924716,1.7147867471734174e-09
-0.075,43.287612810830616,1.7065829056256043e-09
-0.075,49.770235643321136,1.6984183126993775e-09
-0.075,57.223676593502205,1.6902927806224254e-09
-0.075,65.79332246575683,1.682206122520771e-09
-0.075,75.64633275546291,1.6741581524144767e-09
-0.075,86.97490026177834,1.666148685213364e-09
-0.075,100.0,1.6581775367127594e-09
-0.05,0.0001,2.7439923737548654e-09
-0.05,0.00011497569953977356,2.7307712649889946e-09
-0.05,0.00013219411484660288,2.7176138581920767e-09
-0.05,0.0001519911082952933,2.704519846435175e-09
-0.05,0.0001747528400007683,2.691488924268199e-09
-0.05,0.00020092330025650479,2.6785207877127786e-09
-0.05,0.00023101297000831605,2.665615134255172e-09
-0.05,0.00026560877829466864,2.65277166283921e-09
-0.05,0.0003053855508833416,2.639990073859273e-09
-0.05,0.0003511191734215131,2.6272700691533015e-09
-0.05,0.0004037017258596554,2.6146113519958408e-09
-0.05,0.0004641588833612782,2.6020136270911193e-09
-0.05,0.0005336699231206312,2.5894766005661607e-09
-0.05,0.0006135907273413176,2.576999979963927e-09
-0.05,0.0007054802310718645,2.564583474236498e-09
-0.05,0.0008111308307896872,2.55222679373828e-09
-0.05,0.0009326033468832199,2.539929650219252e-09
-0.05,0.0010722672220103231,2.5276917568182373e-09
-0.05,0.0012328467394420659,2.515512828056217e-09
-0.05,0.0014174741629268048,2.503392579829665e-09
-0.05,0.0016297508346206436,2.491330729403926e-09
-0.05,0.001873817422860383,2.479326995406614e-09
-0.05,0.0021544346900318843,2.467381097821055e-09
-0.05,0.0024770763559917113,2.455492757979751e-09
-0.05,0.002848035868435802,2.4436616985578788e-09
-0.05,0.0032745491628777285,2.431887643566824e-09
-0.05,0.0037649358067924675,2.4201703183477395e-09
-0.05,0.004328761281083062,2.4085094495651402e-09
-0.05,0.004977023564332114,2.3969047652005287e-09
-0.05,0.00572236765935022,2.385355994546044e-09
-0.05,0.006579332246575682,2.373862868198153e-09
-0.05,0.007564633275546291,2.3624251180513613e-09
-0.05,0.008697490026177835,2.351042477291963e-09
-0.05,0.01,2.3397146803918116e-09
-0.05,0.011497569953977356,2.3284414631021314e-09
-0.05,0.013219411484660288,2.317222562447349e-09
-0.05,0.01519911082952933,2.306057716718961e-09
-0.05,0.01747528400007685,2.294946665469429e-09
-0.05,0.02009233002565048,2.283889149506101e-09
-0.05,0.023101297000831605,2.272884910885171e-09
-0.05,0.026560877829466867,2.2619336929056547e-09
-0.05,0.030538555088334154,2.2510352401034083e-09
-0.05,0.03511191734215131,2.2401892982451625e-09
-0.05,0.040370172585965536,2.229395614322598e-09
-0.05,0.04641588833612782,2.218653936546438e-09
-0.05,0.05336699231206313,2.20796401434058e-09
-0.05,0.061359072734131756,2.197325598336246e-09
-0.05,0.07054802310718646,2.1867384403661667e-09
-0.05,0.08111308307896872,2.1762022934587938e-09
-0.05,0.093260334688322,2.1657169118325383e-09
-0.05,0.10722672220103231,2.1552820508900346e-09
-0.05,0.12328467394420659,2.144897467212437e-09
-0.05,0.14174741629268048,2.134562918553743e-09
-0.05,0.16297508346206452,2.1242781638351374e-09
-0.05,0.1873817422860385,2.114042963139373e-09
-0.05,0.21544346900318845,2.1038570777051715e-09
-0.05,0.24770763559917114,2.0937202699216555e-09
-0.05,0.2848035868435802,2.0836323033228045e-09
-0.05,0.32745491628777285,2.0735929425819375e-09
-0.05,0.37649358067924676,2.0636019535062275e-09
-0.05,0.43287612810830617,2.053659103031233e-09
-0.05,0.49770235643321137,2.0437641592154667e-09
-0.05,0.572236765935022,2.03391689123498e-09
-0.05,0.6579332246575682,2.0241170693779823e-09
-0.05,0.7564633275546291,2.014364465039479e-09
-0.05,0.8697490026177834,2.004658850715942e-09
-0.05,1.0,1.9950000000000002e-09
-0.05,1.1497569953977356,1.9853876875751595e-09
-0.05,1.3219411484660286,1.975821689210546e-09
-0.05,1.5199110829529332,1.966301781755675e-09
-0.05,1.747528400007683,1.9568277431352457e-09
-0.05,2.009233002565046,1.9473993523439613e-09
-0.05,2.310129700083158,1.938016389441374e-09
-0.05,2.6560877829466896,1.9286786355467513e-09
-0.05,3.0538555088334185,1.919385872833974e-09
-0.05,3.5111917342151346,1.9101378845264525e-09
-0.05,4.037017258596558,1.9009344548920704e-09
-0.05,4.641588833612782,1.8917753692381523e-09
-0.05,5.336699231206313,1.8826604139064553e-09
-0.05,6.135907273413176,1.8735893762681855e-09
-0.05,7.054802310718645,1.8645620447190365e-09
-0.05,8.111308307896872,1.8555782086742549e-09
-0.05,9.326033468832199,1.8466376585637273e-09
-0.05,10.722672220103231,1.8377401858270902e-09
-0.05,12.32846739442066,1.8288855829088675e-09
-0.05,14.174741629268048,1.820073643253626e-09
-0.05,16.297508346206435,1.8113041613011589e-09
-0.05,18.73817422860383,1.8025769324816899e-09
-0.05,21.544346900318867,1.7938917532111011e-09
-0.05,24.77076355991714,1.7852484208861836e-09
-0.05,28.48035868435805,1.7766467338799126e-09
-0.05,32.745491628777316,1.7680864915367412e-09
-0.05,37.649358067924716,1.7595674941679236e-09
-0.05,43.287612810830616,1.7510895430468528e-09
-0.05,49.770235643321136,1.742652440404428e-09
-0.05,57.223676593502205,1.734255989424439e-09
-0.05,65.79332246575683,1.7258999942389757e-09
-0.05,75.64633275546291,1.7175842599238602e-09
-0.05,86.97490026177834,1.7093085924940975e-09
-0.05,100.0,1.7010727988993517e-09
-0.025,0.0001,2.8225647301752155e-09
-0.025,0.00011497569953977356,2.808869007354926e-09
-0.025,0.00013219411484660288,2.7952397392811176e-09
-0.025,0.0001519911082952933,2.781676603500321e-09
-0.025,0.0001747528400007683,2.7681792791236852e-09
-0.025,0.00020092330025650479,2.7547474468193845e-09
-0.025,0.00023101297000831605,2.7413807888050626e-09
-0.025,0.00026560877829466864,2.7280789888403153e-09
-0.025,0.0003053855508833416,2.7148417322192087e-09
-0.025,0.0003511191734215131,2.7016687057628336e-09
-0.025,0.0004037017258596554,2.688559597811895e-09
-0.025,0.0004641588833612782,2.67551409821934e-09
-0.025,0.0005336699231206312,2.6625318983430184e-09
-0.025,0.0006135907273413176,2.649612691038383e-09
-0.025,0.0007054802310718645,2.6367561706512207e-09
-0.025,0.0008111308307896872,2.623962033010421e-09
-0.025,0.0009326033468832199,2.6112299754207817e-09
-0.025,0.0010722672220103231,2.598559696655846e-09
-0.025,0.0012328467394420659,2.5859508969507765e-09
-0.025,0.0014174741629268048,2.5734032779952603e-09
-0.025,0.0016297508346206436,2.5609165429264564e-09
-0.025,0.001873817422860383,2.5484903963219678e-09
-0.025,0.0021544346900318843,2.536124544192855e-09
-0.025,0.0024770763559917113,2.5238186939766785e-09
-0.025,0.002848035868435802,2.511572554530578e-09
-0.025,0.0032745491628777285,2.4993858361243847e-09
-0.025,0.0037649358067924675,2.4872582504337663e-09
-0.025,0.004328761281083062,2.4751895105334042e-09
-0.025,0.004977023564332114,2.463179330890208e-09
-0.025,0.00572236765935022,2.4512274273565574e-09
-0.025,0.006579332246575682,2.4393335171635804e-09
-0.025,0.007564633275546291,2.4274973189144654e-09
-0.025,0.008697490026177835,2.415718552577799e-09
-0.025,0.01,2.403996939480946e-09
-0.025,0.011497569953977356,2.3923322023034528e-09
-0.025,0.013219411484660288,2.380724065070487e-09
-0.025,0.01519911082952933,2.369172253146311e-09
