ell,cl_lcdm,cl_mcgt,delta_cls,delta_cls_rel
1629,5.2885456693016045e-11,5.2885456693016064e-11,1.9387045606711586e-26,3.66585576054443e-16
1630,5.28064433877922e-11,5.280644338779222e-11,1.9387045606711586e-26,3.671340912763211e-16
1631,5.27310442853922e-11,5.273104428539221e-11,1.2924697071141057e-26,2.4510603281796787e-16
1632,5.26591716827257e-11,5.265917168272572e-11,1.9387045606711586e-26,3.681608537923757e-16
1633,5.2590738296897245e-11,5.259073829689726e-11,1.2924697071141057e-26,2.457599472777052e-16
1634,5.2525857256970835e-11,5.252585725697084e-11,6.462348535570529e-27,1.2303175755809096e-16
1635,5.2464342095332034e-11,5.2464342095332047e-11,1.2924697071141057e-26,2.4635202796702984e-16
1636,5.240610673866669e-11,5.24061067386667e-11,1.2924697071141057e-26,2.466257822889342e-16
1637,5.235126549857773e-11,5.2351265498577736e-11,6.462348535570529e-27,1.2344206914627682e-16
1638,5.2299633061863524e-11,5.229963306186353e-11,6.462348535570529e-27,1.2356393644151246e-16
1639,5.2251224480482777e-11,5.2251224480482796e-11,1.9387045606711586e-26,3.7103523983353085e-16
1640,5.220595516123277e-11,5.220595516123278e-11,1.2924697071141057e-26,2.475713169354808e-16
1641,5.2163740855169016e-11,5.216374085516902e-11,6.462348535570529e-27,1.238858339073694e-16
1642,5.2124597646795845e-11,5.212459764679586e-11,1.2924697071141057e-26,2.479577330979274e-16
1643,5.2088441943058195e-11,5.208844194305821e-11,1.2924697071141057e-26,2.4812984587387e-16
1644,5.205529046216581e-11,5.2055290462165816e-11,6.462348535570529e-27,1.241439338479422e-16
1645,5.2024960222281705e-11,5.202496022228171e-11,6.462348535570529e-27,1.2421630901704712e-16
1646,5.199746853010691e-11,5.199746853010692e-11,1.2924697071141057e-26,2.4856396737194166e-16
1647,5.197273296939375e-11,5.197273296939376e-11,6.462348535570529e-27,1.2434113363590375e-16
1648,5.1950671389419835e-11,5.195067138941984e-11,6.462348535570529e-27,1.243939368392193e-16
1649,5.19313018934545e-11,5.1931301893454514e-11,1.2924697071141057e-26,2.4888066734121496e-16
1650,5.1914442827248845e-11,5.191444282724886e-11,1.2924697071141057e-26,2.4896149062312856e-16
1651,5.190011282477177e-11,5.1900112824771775e-11,6.462348535570529e-27,1.245151153599433e-16
1652,5.188833096841332e-11,5.188833096841333e-11,6.462348535570529e-27,1.2454338798263603e-16
1653,5.187881660614781e-11,5.1878816606147814e-11,6.462348535570529e-27,1.245662287293716e-16
1654,5.1871789283219006e-11,5.187178928321901e-11,6.462348535570529e-27,1.2458310432065927e-16
1655,5.186696873118057e-11,5.186696873118058e-11,1.2924697071141057e-26,2.491893663215215e-16
1656,5.186427485712306e-11,5.1864274857123065e-11,6.462348535570529e-27,1.2460115471339686e-16
1657,5.186382773310865e-11,5.1863827733108665e-11,1.2924697071141057e-26,2.4920445782851917e-16
1658,5.186544758583294e-11,5.186544758583295e-11,6.462348535570529e-27,1.24598337358911e-16
1659,5.1869154786530554e-11,5.186915478653056e-11,6.462348535570529e-27,1.2458943204620483e-16
1660,5.1874769841139206e-11,5.1874769841139206e-11,0.0,0.0
1661,5.1882313380734334e-11,5.1882313380734334e-11,0.0,0.0
1662,5.1891606152243837e-11,5.189160615224384e-11,6.462348535570529e-27,1.2453552731844072e-16
1663,5.190276900944988e-11,5.1902769009449885e-11,6.462348535570529e-27,1.2450874315383706e-16
1664,5.191562290428211e-11,5.191562290428212e-11,6.462348535570529e-27,1.2447791578048272e-16
1665,5.1930088878404206e-11,5.193008887840421e-11,6.462348535570529e-27,1.2444324042468526e-16
1666,5.1946088055092584e-11,5.1946088055092584e-11,0.0,0.0
1667,5.1963641631404e-11,5.1963641631404e-11,0.0,0.0
1668,5.198267087062606e-11,5.198267087062606e-11,0.0,0.0
1669,5.2002997095002016e-11,5.2002997095002016e-11,0.0,0.0
1670,5.202464167871917e-11,5.202464167871917e-11,0.0,0.0
1671,5.204752604114769e-11,5.204752604114769e-11,0.0,0.0
1672,5.20715716403148e-11,5.20715716403148e-11,0.0,0.0
1673,5.2096699966596904e-11,5.209669996659691e-11,6.462348535570529e-27,1.2404525698775594e-16
1674,5.2122932536610917e-11,5.2122932536610917e-11,0.0,0.0
1675,5.215009088728402e-11,5.215009088728402e-11,0.0,0.0
1676,5.217819657007992e-11,5.217819657007992e-11,0.0,0.0
1677,5.220717114535822e-11,5.220717114535822e-11,0.0,0.0
1678,5.223703617684271e-11,5.223703617684272e-11,6.462348535570529e-27,1.2371200605051485e-16
1679,5.226751322617345e-11,5.226751322617345e-11,0.0,0.0
1680,5.229862384751709e-11,5.2298623847517096e-11,6.462348535570529e-27,1.2356632087322758e-16
1681,5.23304895822095e-11,5.23304895822095e-11,0.0,0.0
1682,5.236273195340456e-11,5.236273195340456e-11,0.0,0.0
1683,5.239547246070348e-11,5.239547246070349e-11,6.462348535570529e-27,1.2333791894742965e-16
1684,5.242863257473903e-11,5.2428632574739034e-11,6.462348535570529e-27,1.2325991005693697e-16
1685,5.2462133731689916e-11,5.246213373168992e-11,6.462348535570529e-27,1.231811990076745e-16
1686,5.2495897327701535e-11,5.2495897327701535e-11,0.0,0.0
1687,5.252984471318992e-11,5.252984471318992e-11,0.0,0.0
1688,5.256399718700775e-11,5.2563997187007756e-11,6.462348535570529e-27,1.2294248689990853e-16
1689,5.2598275990452137e-11,5.2598275990452137e-11,0.0,0.0
1690,5.2632502301095914e-11,5.263250230109591e-11,-6.462348535570529e-27,-1.2278246811449757e-16
1691,5.266669722642616e-11,5.266669722642617e-11,6.462348535570529e-27,1.227027490975448e-16
1692,5.270088179727544e-11,5.270088179727545e-11,6.462348535570529e-27,1.2262315762436869e-16
1693,5.27347769610336e-11,5.273477696103361e-11,6.462348535570529e-27,1.2254434185519813e-16
1694,5.276860357463032e-11,5.276860357463033e-11,6.462348535570529e-27,1.224657864298203e-16
1695,5.280198239728106e-11,5.2801982397281066e-11,6.462348535570529e-27,1.2238836956817165e-16
1696,5.283513408299121e-11,5.283513408299121e-11,0.0,0.0
1697,5.286787917281655e-11,5.2867879172816555e-11,6.462348535570529e-27,1.2223581949346135e-16
1698,5.2900038086880036e-11,5.290003808688004e-11,6.462348535570529e-27,1.22161510072207e-16
1699,5.2931731116147987e-11,5.293173111614799e-11,6.462348535570529e-27,1.2208836550972065e-16
1700,5.2962878413971305e-11,5.296287841397131e-11,6.462348535570529e-27,1.2201656573608353e-16
1701,5.2993399998282464e-11,5.299339999828247e-11,6.462348535570529e-27,1.2194629021312043e-16
1702,5.3023215775341355e-11,5.302321577534136e-11,6.462348535570529e-27,1.218777179217385e-16
1703,5.305234549798466e-11,5.305234549798467e-11,1.2924697071141057e-26,2.4362159579979433e-16
1704,5.308070874545358e-11,5.3080708745453586e-11,6.462348535570529e-27,1.2174570928509006e-16
1705,5.3108324913935477e-11,5.310832491393548e-11,6.462348535570529e-27,1.2168240188413148e-16
1706,5.3135013206957914e-11,5.313501320695792e-11,6.462348535570529e-27,1.2162128407496657e-16
1707,5.316079262565728e-11,5.3160792625657294e-11,1.2924697071141057e-26,2.4312461181971057e-16
1708,5.3185581958946634e-11,5.318558195894664e-11,6.462348535570529e-27,1.2150564678522733e-16
1709,5.320949977360885e-11,5.3209499773608866e-11,1.2924697071141057e-26,2.4290205933398987e-16
1710,5.3232264404342894e-11,5.3232264404342907e-11,1.2924697071141057e-26,2.427981829397175e-16
1711,5.325399394379211e-11,5.325399394379212e-11,1.2924697071141057e-26,2.426991125732778e-16
1712,5.3274506232584936e-11,5.327450623258494e-11,6.462348535570529e-27,1.2130283305409378e-16
1713,5.3293818849418844e-11,5.329381884941886e-11,1.2924697071141057e-26,2.4251775065434248e-16
1714,5.331194910121953e-11,5.331194910121954e-11,1.2924697071141057e-26,2.4243527556274247e-16
1715,5.332881401340729e-11,5.3328814013407304e-11,1.2924697071141057e-26,2.4235860688542003e-16
1716,5.334443032030292e-11,5.3344430320302924e-11,6.462348535570529e-27,1.2114382882651116e-16
1717,5.335861445570553e-11,5.3358614455705534e-11,6.462348535570529e-27,1.211116255826902e-16
1718,5.3371382543674056e-11,5.337138254367407e-11,1.2924697071141057e-26,2.4216530386044837e-16
1719,5.3382850389543796e-11,5.33828503895438e-11,6.462348535570529e-27,1.2105664063296856e-16
1720,5.3392733471208635e-11,5.339273347120864e-11,6.462348535570529e-27,1.2103423285221517e-16
1721,5.3401246930698324e-11,5.340124693069833e-11,6.462348535570529e-27,1.2101493704738893e-16
1722,5.340820556607911e-11,5.3408205566079124e-11,1.2924697071141057e-26,2.419983396586883e-16
1723,5.341352382370437e-11,5.3413523823704384e-11,1.2924697071141057e-26,2.4197424445913846e-16
1724,5.341741579084032e-11,5.341741579084034e-11,1.9387045606711586e-26,3.629349214986913e-16
1725,5.341959518868991e-11,5.3419595188689915e-11,6.462348535570529e-27,1.2097337152676044e-16
1726,5.3420075365835896e-11,5.3420075365835915e-11,1.9387045606711586e-26,3.629168523994692e-16
1727,5.34189692921222e-11,5.3418969292122214e-11,1.2924697071141057e-26,2.419495778823851e-16
1728,5.341608955298955e-11,5.3416089552989555e-11,6.462348535570529e-27,1.2098131086813803e-16
1729,5.3411448344279746e-11,5.341144834427976e-11,1.2924697071141057e-26,2.419836471729991e-16
1730,5.3405057467519855e-11,5.340505746751986e-11,6.462348535570529e-27,1.2100630243682128e-16
1731,5.3396828325694775e-11,5.339682832569479e-11,1.2924697071141057e-26,2.4204990214599766e-16
1732,5.3386771919514415e-11,5.338677191951442e-11,6.462348535570529e-27,1.2104774840691113e-16
1733,5.3374798844178305e-11,5.337479884417832e-11,1.2924697071141057e-26,2.4214980385918174e-16
1734,5.33609192866383e-11,5.3360919286638314e-11,1.2924697071141057e-26,2.422127887586343e-16
1735,5.334504302335659e-11,5.3345043023356605e-11,1.2924697071141057e-26,2.422848748192425e-16
1736,5.3327379418554e-11,5.3327379418554014e-11,1.2924697071141057e-26,2.423651267334583e-16
1737,5.33077374229405e-11,5.3307737422940504e-11,6.462348535570529e-27,1.212272148093368e-16
1738,5.328612557291733e-11,5.328612557291734e-11,1.2924697071141057e-26,2.425527645738619e-16
1739,5.3262551990237574e-11,5.326255199023758e-11,6.462348535570529e-27,1.213300582509641e-16
1740,5.3237024382109566e-11,5.323702438210957e-11,6.462348535570529e-27,1.21388237050721e-16
1741,5.320955004172505e-11,5.3209550041725066e-11,1.2924697071141057e-26,2.429018298596016e-16
1742,5.318003584919228e-11,5.3180035849192294e-11,1.2924697071141057e-26,2.430366370529132e-16
1743,5.31484882728516e-11,5.3148488272851604e-11,6.462348535570529e-27,1.2159044867643987e-16
1744,5.3114813370949874e-11,5.311481337094988e-11,6.462348535570529e-27,1.2166753727322678e-16
1745,5.3079216793648125e-11,5.307921679364813e-11,6.462348535570529e-27,1.2174913131619274e-16
1746,5.304140378533546e-11,5.3041403785335465e-11,6.462348535570529e-27,1.2183592579344963e-16
1747,5.3001479187221144e-11,5.300147918722115e-11,6.462348535570529e-27,1.2192770154099068e-16
1748,5.295954744017586e-11,5.2959547440175866e-11,6.462348535570529e-27,1.2202424015935038e-16
1749,5.291531258779234e-11,5.2915312587792344e-11,6.462348535570529e-27,1.2212624700740035e-16
1750,5.286907827963504e-11,5.286907827963505e-11,6.462348535570529e-27,1.222330471015569e-16
1751,5.2820647746758084e-11,5.282064774675809e-11,6.462348535570529e-27,1.223451209184984e-16
1752,5.277012372157033e-11,5.2770123721570337e-11,6.462348535570529e-27,1.2246225856258468e-16
1753,5.2717508525141624e-11,5.271750852514163e-11,6.462348535570529e-27,1.2258448315114427e-16
1754,5.266270409879645e-11,5.2662704098796455e-11,6.462348535570529e-27,1.2271205298244872e-16
1755,5.260571200785659e-11,5.2605712007856593e-11,6.462348535570529e-27,1.2284499703388458e-16
1756,5.25466334453954e-11,5.25466334453954e-11,0.0,0.0
1757,5.248536923597699e-11,5.2485369235977e-11,6.462348535570529e-27,1.231266661479596e-16
1758,5.242191983935508e-11,5.2421919839355084e-11,6.462348535570529e-27,1.2327569374365042e-16
1759,5.2356285354107685e-11,5.235628535410769e-11,6.462348535570529e-27,1.234302336741985e-16
1760,5.2288565521186076e-11,5.2288565521186076e-11,0.0,0.0
1761,5.221865972735776e-11,5.221865972735777e-11,1.2924697071141057e-26,2.475110839424649e-16
1762,5.214656700852602e-11,5.214656700852603e-11,1.2924697071141057e-26,2.478532684429227e-16
1763,5.207238605291034e-11,5.207238605291034e-11,0.0,0.0
1764,5.199601520407455e-11,5.199601520407456e-11,6.462348535570529e-27,1.2428545745682682e-16
1765,5.19176524637923e-11,5.191765246379231e-11,1.2924697071141057e-26,2.4894609940530004e-16
1766,5.183719549474135e-11,5.183719549474136e-11,6.462348535570529e-27,1.2466624542267347e-16
1767,5.175464162302152e-11,5.175464162302153e-11,6.462348535570529e-27,1.248651006540048e-16
1768,5.167008784049323e-11,5.167008784049323e-11,0.0,0.0
1769,5.158353080693641e-11,5.1583530806936414e-11,6.462348535570529e-27,1.2527929814958578e-16
1770,5.14949668520322e-11,5.1494966852032206e-11,6.462348535570529e-27,1.2549476056834278e-16
1771,5.140439197717239e-11,5.140439197717239e-11,0.0,0.0
1772,5.131180185710405e-11,5.131180185710405e-11,0.0,0.0
1773,5.121729184141947e-11,5.121729184141948e-11,6.462348535570529e-27,1.2617513154696753e-16
1774,5.112075695590346e-11,5.112075695590347e-11,1.2924697071141057e-26,2.528267936699342e-16
1775,5.102239190375279e-11,5.1022391903752805e-11,1.2924697071141057e-26,2.5331421340500544e-16
1776,5.092199106668435e-11,5.0921991066684357e-11,6.462348535570529e-27,1.2690683141411004e-16
1777,5.081974850595051e-11,5.0819748505950517e-11,6.462348535570529e-27,1.2716215104476264e-16
1778,5.071565796328222e-11,5.0715657963282236e-11,1.2924697071141057e-26,2.5484628594384887e-16
1779,5.0609612861781754e-11,5.060961286178176e-11,6.462348535570529e-27,1.2769013968195402e-16
1780,5.0501806306788276e-11,5.050180630678829e-11,1.2924697071141057e-26,2.5592544141146423e-16
1781,5.039213108674105e-11,5.0392131086741056e-11,6.462348535570529e-27,1.2824122330620925e-16
1782,5.028067967406556e-11,5.0280679674065575e-11,1.2924697071141057e-26,2.5705096181918817e-16
1783,5.016744422610886e-11,5.016744422610887e-11,6.462348535570529e-27,1.2881558220195918e-16
1784,5.00525165861508e-11,5.005251658615081e-11,6.462348535570529e-27,1.2911136095319966e-16
1785,4.993578828451825e-11,4.993578828451827e-11,1.9387045606711586e-26,3.8823950262385695e-16
1786,4.981745053982921e-11,4.981745053982922e-11,6.462348535570529e-27,1.2972057914533102e-16
1787,4.969749426039364e-11,4.9697494260393653e-11,1.2924697071141057e-26,2.6006737891896856e-16
1788,4.9575810045797413e-11,4.9575810045797426e-11,1.2924697071141057e-26,2.6070571634031617e-16
1789,4.945258818869491e-11,4.945258818869493e-11,1.9387045606711586e-26,3.9203298182770447e-16
1790,4.9327818676835205e-11,4.932781867683522e-11,1.2924697071141057e-26,2.620163919230958e-16
1791,4.9201391195345226e-11,4.920139119534524e-11,1.2924697071141057e-26,2.626896670426632e-16
1792,4.907349512929237e-11,4.907349512929238e-11,1.2924697071141057e-26,2.633742927233687e-16
1793,4.89441195665471e-11,4.894411956654712e-11,1.9387045606711586e-26,3.961057176715969e-16
1794,4.8813153300964737e-11,4.881315330096475e-11,1.2924697071141057e-26,2.6477898265354667e-16
1795,4.868078483590329e-11,4.868078483590331e-11,1.9387045606711586e-26,3.9824841920817096e-16
1796,4.85469023880926e-11,4.8546902388092624e-11,2.5849394142282115e-26,5.324622760817456e-16
1797,4.8411693891867467e-11,4.841169389186749e-11,2.5849394142282115e-26,5.339493842132319e-16
1798,4.8275047003775405e-11,4.8275047003775424e-11,1.9387045606711586e-26,4.0159558218960203e-16
1799,4.8137149107566984e-11,4.8137149107567e-11,1.9387045606711586e-26,4.027460280913066e-16
1800,4.7997887319574545e-11,4.799788731957457e-11,2.5849394142282115e-26,5.38552748586086e-16
1801,4.7857448455480746e-11,4.785744845548077e-11,2.5849394142282115e-26,5.4013314492368805e-16
1802,4.771581891947575e-11,4.771581891947579e-11,3.877409121342317e-26,8.126045427169036e-16
1803,4.7572984827813174e-11,4.757298482781319e-11,1.9387045606711586e-26,4.075221615141773e-16
1804,4.7429032054747545e-11,4.742903205474757e-11,2.5849394142282115e-26,5.450120532176167e-16
1805,4.728404623984788e-11,4.7284046239847914e-11,3.2311742677852644e-26,6.833540114979084e-16
1806,4.71380127956786e-11,4.713801279567863e-11,2.5849394142282115e-26,5.483768323948495e-16
1807,4.699091691583536e-11,4.699091691583538e-11,1.9387045606711586e-26,4.1257006415591755e-16
1808,4.6842843583321134e-11,4.684284358332116e-11,2.5849394142282115e-26,5.518323006224595e-16
1809,4.669377757924531e-11,4.669377757924533e-11,2.5849394142282115e-26,5.535939793779244e-16
1810,4.65438034918264e-11,4.6543803491826425e-11,2.5849394142282115e-26,5.5537777755575025e-16
1811,4.6392905725677206e-11,4.639290572567723e-11,2.5849394142282115e-26,5.571842017210658e-16
1812,4.624116851134905e-11,4.6241168511349085e-11,3.2311742677852644e-26,6.987657041997612e-16
1813,4.608857591511034e-11,4.6088575915110374e-11,3.2311742677852644e-26,7.01079216189431e-16
1814,4.5935211848932755e-11,4.593521184893278e-11,2.5849394142282115e-26,5.627359296239469e-16
1815,4.578116008065753e-11,4.578116008065756e-11,3.2311742677852644e-26,7.057868918333572e-16
1816,4.562640424431289e-11,4.562640424431292e-11,2.5849394142282115e-26,5.665446263060301e-16
1817,4.547102785055264e-11,4.547102785055266e-11,2.5849394142282115e-26,5.684805328623763e-16
1818,4.531501429718578e-11,4.531501429718581e-11,2.5849394142282115e-26,5.704377355539629e-16
1819,4.515844687976593e-11,4.5158446879765954e-11,2.5849394142282115e-26,5.724154821158035e-16
1820,4.500130880220949e-11,4.5001308802209515e-11,2.5849394142282115e-26,5.744142743913473e-16
1821,4.484368318741145e-11,4.4843683187411484e-11,3.2311742677852644e-26,7.205416768023911e-16
1822,4.46856530878279e-11,4.4685653087827925e-11,2.5849394142282115e-26,5.784718887620629e-16
1823,4.452710149599463e-11,4.452710149599466e-11,3.2311742677852644e-26,7.256646310283458e-16
1824,4.436811135495235e-11,4.436811135495238e-11,2.5849394142282115e-26,5.82612001116807e-16
1825,4.4208865568549307e-11,4.420886556854933e-11,2.5849394142282115e-26,5.847106414029242e-16
1826,4.404924701159383e-11,4.404924701159387e-11,3.877409121342317e-26,8.802441322826192e-16
1827,4.3889338539830154e-11,4.388933853983018e-11,2.5849394142282115e-26,5.88967503322554e-16
1828,4.372922299971252e-11,4.372922299971255e-11,3.2311742677852644e-26,7.389050264639979e-16
1829,4.356898323795453e-11,4.3568983237954555e-11,2.5849394142282115e-26,5.932980809100857e-16
1830,4.340850211083185e-11,4.3408502110831885e-11,3.2311742677852644e-26,7.443643780970226e-16
1831,4.324806249321919e-11,4.3248062493219215e-11,2.5849394142282115e-26,5.977006287006502e-16
